gene,log2FC,p
Atp2b4,-0.0007425333,0.502318
Optc,0.0,1.0
Gm15851,0.0,1.0
Prelp,-0.0027055594,0.3241479
Fmod,0.0,1.0
Btg2,0.14584318,0.116919704
Chil1,-0.0043706563,0.09034898
Mybph,-0.0010021627,0.59015393
Adora1,0.091876894,0.20589471
Myog,-0.001025802,0.4274341
Ppfia4,0.013716748,0.32342285
Tmem183a,-0.01257202,0.564676
Cyb5r1,0.006498076,0.7446666
Adipor1,0.065059304,0.29515776
Platr1,4.1465042e-05,0.9275543
Klhl12,0.008878447,0.10340789
Rabif,0.017154932,0.10810465
Kdm5b,0.021375775,0.40422502
Syt2,-2.3133282e-05,0.95116675
Ppp1r12b,-0.0013816655,0.8455941
Gm28892,0.0,1.0
Ube2t,-0.0009039093,0.25914875
Lgr6,0.0001920674,0.54536223
Ptpn7,0.00056744594,0.18751805
Arl8a,-0.02166605,0.7640482
Gm15445,-0.0015527885,0.55821675
Gpr37l1,-0.001363121,0.9413883
Gm26642,-3.2981625e-05,0.93617624
Elf3,-0.00042465798,0.18512444
Rnpep,0.08051014,0.15908413
Timm17a,-0.024883866,0.5239425
Lmod1,-0.000720978,0.6127593
