gene,log2FC,p
Dab2ip,0.00094457436,0.85892856
Ttll11,0.0002501672,0.7202555
Ndufa8,0.01686573,0.4767141
Morn5,0.0010465891,0.20150575
Lhx6,0.0,1.0
Rbm18,0.009113789,0.6013302
Mrrf,0.0062919892,0.21620195
Gm13431,-0.0018107928,0.03520382
Ptgs1,0.14533985,0.08522051
Pdcl,0.019605726,0.3050301
Rc3h2,-0.019107252,0.4160496
Zbtb6,0.0036217943,0.605353
Zbtb26,0.005978156,0.23134023
Rabgap1,9.7990036e-05,0.9937865
Strbp,-0.0036392398,0.70128953
Gpr21,0.0016804874,0.2546797
Crb2,0.00038025444,0.5077643
Dennd1a,0.008163899,0.12901951
Lhx2,0.0017493954,0.30520147
Gm27197,0.0,1.0
Gm13589,-0.0002472461,0.42264965
Nek6,0.02978766,0.5036289
Psmb7,0.00080120564,0.94124204
Nr6a1,-0.0026050257,0.12172211
Nr6a1os,-0.0013918448,0.51703507
Olfml2a,0.00038185756,0.48961672
Gm13496,-1.6763806e-07,0.9997605
Wdr38,0.00021038184,0.7054581
Rpl35,-0.15371633,0.3861692
Arpc5l,0.11324954,0.13842738
Golga1,0.011033833,0.017381676
Scai,-0.011354413,0.36412153
Ppp6c,-0.010171443,0.52547
Lrp1b,0.0025805098,0.2879949
Kynu,-0.0013105096,0.17784773
Arhgap15,-0.003246624,0.8350364
Gtdc1,0.012770094,0.44153178
Zeb2,-0.02158916,0.64251906
Zeb2os,0.032121956,0.5403557
Gm13479,-0.0062754247,0.38134006
Gm13470,0.0,1.0
Gm13481,0.00020870574,0.42264977
Acvr2a,0.005399339,0.38308892
Orc4,0.0007505417,0.9500794
Mbd5,0.00019401684,0.9818178
Epc2,0.020711526,0.2704065
Kif5c,0.014445924,0.36555287
Lypd6b,-0.00012277262,0.65937036
Gm13480,-0.00020544895,0.4226497
Lypd6,-0.0012718849,0.7084646
Mmadhc,-0.0028630495,0.8688994
Rnd3,-0.00022673703,0.55693746
Rbm43,0.022724822,0.13042746
Nmi,0.00734967,0.6016193
Tnfaip6,0.0031567411,0.7125806
Rif1,0.021639287,0.41253817
Neb,-0.00085114245,0.63203293
Arl5a,0.0030454993,0.82006204
Cacnb4,0.006073432,0.14499447
Stam2,0.009685263,0.38943973
Fmnl2,-0.003028743,0.73303145
Gm26603,0.0006243013,0.6033073
Prpf40a,0.07180357,0.015353448
Arl6ip6,-0.001370579,0.8890132
Rprm,0.0013723471,0.49543303
Galnt13,0.00015571684,0.88502735
Gm14033,0.0,1.0
Gm26794,0.0,1.0
Kcnj3,0.0004928389,0.43682
Nr4a2,-0.004823366,0.22840752
Gpd2,0.0028126445,0.804583
Galnt5,0.0,1.0
Ermn,0.013266802,0.6031112
Cytip,0.00042799022,0.88476384
Gm13546,0.0,1.0
Acvr1c,0.0001434069,0.54698175
Acvr1,0.025213271,0.092533946
Upp2,0.001836285,0.84281504
Ccdc148,1.9382409e-05,0.95849425
Pkp4,-0.006550461,0.76860285
Dapl1,0.000109629655,0.42264977
Tanc1,0.007190672,0.1108114
Wdsub1,0.008306272,0.44897297
Baz2b,0.057813928,0.013707278
Gm13572,-0.00037436775,0.5988832
Gm13620,-0.0012196088,0.43917638
March7,-0.014122009,0.7602321
Cd302,-0.03083986,0.4780033
Ly75,0.00022455983,0.7717163
Gm13571,0.0,1.0
Pla2r1,-0.00050270883,0.5035485
Itgb6,0.0,1.0
Rbms1,0.01985991,0.5059495
Tank,0.019545585,0.11833229
Psmd14,0.041299865,0.086625874
Tbr1,0.0008688317,0.49678737
Slc4a10,-0.0017411273,0.6271631
Dpp4,0.0,1.0
Gm13561,0.00031528363,0.24484202
Fap,-1.0773889e-05,0.9899806
Ifih1,0.016526774,0.4616981
Gca,-0.00111036,0.75736207
Kcnh7,0.0004329212,0.2039293
Fign,-8.315442e-05,0.93876415
Grb14,0.010628562,0.37992617
Cobll1,0.0016079475,0.52642447
Gm13594,0.00022601346,0.42264965
Slc38a11,0.00022711814,0.42264977
Scn3a,1.3315119e-05,0.9910523
Gm13595,0.0,1.0
Scn2a1,-0.0003395452,0.525354
Csrnp3,0.0008557523,0.21950263
Gm13619,0.0,1.0
Galnt3,0.0058321916,0.40327632
Ttc21b,0.00060475245,0.8478762
Scn1a,0.0006591451,0.38481054
Gm13629,0.0,1.0
Scn9a,0.0,1.0
Scn7a,-0.00013482873,0.8383335
B3galt1,-0.0006345103,0.55487305
Stk39,-0.003310436,0.21258841
Gm13596,-0.00029369982,0.42264977
Cers6,0.00091342255,0.9120146
Nostrin,0.000393808,0.6080146
Spc25,-0.0016090975,0.51704174
Dhrs9,0.0,1.0
Lrp2,-0.0006480977,0.5968428
Bbs5,0.0050016697,0.3373864
Klhl41,0.0001188035,0.42264977
Fastkd1,-0.0027977154,0.6398652
Ppig,0.04002154,0.19765995
Ccdc173,-0.00077996403,0.83279216
Phospho2,0.027596213,0.11398965
Klhl23,-0.0070070364,0.5647201
Ssb,-0.0024061203,0.9452599
Mettl5,0.009453878,0.22087182
Mettl5os,0.0010270793,0.5201032
Ubr3,0.00713259,0.7398658
Myo3b,0.0,1.0
Sp5,0.00015242127,0.4226497
Gad1os,0.0,1.0
Erich2os,0.0,1.0
Erich2,0.00048618266,0.48166645
Gad1,0.0010357284,0.38021874
Gm26558,0.0001899911,0.42264977
Gorasp2,0.020399377,0.5501566
Tlk1,0.021695495,0.18286031
Mettl8,0.0025422461,0.6537242
Dcaf17,0.07727991,0.23805639
Cybrd1,0.00043658382,0.40994298
Dync1i2,0.041943014,0.59907836
Slc25a12,0.009609792,0.025208656
Hat1,0.028560877,0.06539214
Metap1d,0.01983396,0.10537502
Dlx1as,-0.00020574401,0.4226497
Dlx1,-0.00021344353,0.8014467
Dlx2,-0.00083987426,0.30526486
Itga6,0.06985211,0.13903987
Gm17250,0.0004605337,0.42264977
Pdk1,0.023042291,0.5586562
Rapgef4,0.01640009,0.38662118
Rapgef4os2,0.0,1.0
Rapgef4os3,0.0,1.0
Zak,0.0014037006,0.6959115
Cdca7,0.014287986,0.25017515
6430710C18Rik,0.0,1.0
Sp3,0.0031041205,0.8244393
Sp3os,0.0074631944,0.13799018
Ola1,0.042330086,0.01797517
Sp9,0.00063147023,0.36001062
Cir1,0.018986508,0.3545064
Scrn3,-0.0077447593,0.42754444
Gpr155,0.052091345,0.35860226
Gm13703,0.0,1.0
Gm13709,0.00025236618,0.62769127
Gm13707,-1.9899366e-05,0.9661126
Wipf1,-0.030318856,0.06941323
Chrna1,0.0,1.0
Chrna1os,-0.00014922017,0.6019085
Chn1os3,0.0,1.0
Chn1,0.0018151551,0.5124145
Atf2,-0.010918796,0.4696607
Gm10822,0.0008577153,0.11993267
Atp5g3,-0.009013832,0.44545567
Lnp,0.019407332,0.12338553
Hoxd8,-0.00026782445,0.7185673
Hoxd4,-0.00055563916,0.32383868
Haglr,0.00068714167,0.43155408
Gm14424,0.0,1.0
Hoxd1,0.0,1.0
Mtx2,-0.001919508,0.87230235
2600014E21Rik,-0.0001333995,0.85574645
Hnrnpa3,-0.04012561,0.33594236
Nfe2l2,-0.03819835,0.6298784
Agps,-0.006588429,0.69239336
Ttc30b,0.004254422,0.092226505
Ttc30a2,-0.00038243015,0.8539912
Ttc30a1,0.007270065,0.013342623
Pde11a,-0.00013216595,0.6816367
Cyct,0.0,1.0
Rbm45,-0.0034943148,0.31595147
Osbpl6,-0.0006538626,0.55291665
Prkra,-0.008873105,0.54451644
Dfnb59,-7.307857e-05,0.81736016
Fkbp7,-0.02576939,0.1800208
Plekha3,-0.0018351823,0.7870218
Ttn,0.0003095444,0.2181754
Ccdc141,0.001791005,0.6052724
Sestd1,0.0011270924,0.63534564
Zfp385b,-0.00026621076,0.60319185
Cwc22,0.010761552,0.35092226
Ube2e3,0.0141457915,0.74385035
Itga4,0.00013060356,0.9324097
Cerkl,-0.00018165563,0.4226497
Neurod1,0.00046244208,0.46212444
Ssfa2,-0.01616329,0.25064555
Pde1a,-0.0015330835,0.29988515
Dnajc10,0.010936625,0.1841746
Frzb,0.00012150164,0.7624136
Nckap1,0.0005701389,0.79169387
Dusp19,-0.004943162,0.34290236
Nup35,0.0049819425,0.5606877
Zfp804a,0.0001772764,0.42264977
Gm28675,0.0,1.0
Zc3h15,0.010366678,0.70028406
Itgav,-0.030902505,0.36284277
Fam171b,0.0021226238,0.81457114
Calcrl,-0.0111102685,0.08636087
Tfpi,0.018796146,0.19352002
Gm13710,-0.002013806,0.097462
Ctnnd1,0.023042545,0.5974687
Btbd18,0.00017336728,0.4226497
2700094K13Rik,0.035960525,0.060057
Tmx2,0.034505427,0.08966194
Med19,0.010134578,0.5164699
Zdhhc5,-0.0050632954,0.43946818
Clp1,0.05235733,0.15670653
Ypel4,0.00073083944,0.25922236
Gm19426,-0.00025024023,0.64584327
Serping1,0.00015844019,0.70861584
Ube2l6,0.005088143,0.77205294
Timm10,0.017943233,0.29374295
Slc43a1,-0.0024685233,0.34143883
Slc43a3,0.0046366407,0.2670275
P2rx3,0.00015966326,0.4226497
Ssrp1,0.0368305,0.2423154
Tnks1bp1,-0.0010777973,0.8270325
Aplnr,1.7088198e-05,0.9845038
Gm13713,0.0006827512,0.7479683
Lrrc55,0.0,1.0
Olfr1033,-0.00021323068,0.48616856
Ptprj,0.013578594,0.6900788
4933423P22Rik,0.0002790857,0.95969087
Nup160,0.00023640692,0.9486237
Fnbp4,0.0166606,0.3248088
Agbl2,-0.00071117125,0.20107733
Mtch2,0.04516375,0.19481361
C1qtnf4,0.001854138,0.5702019
Ndufs3,0.014249891,0.6353184
Kbtbd4,0.014815768,0.039831147
Celf1,-0.01779434,0.6897685
Rapsn,-0.042755887,0.11364109
Psmc3,0.051166475,0.16340598
Slc39a13,-0.005150005,0.79687434
Spi1,0.13157654,0.18678741
Mybpc3,-0.0005034283,0.905103
Madd,0.0153867155,0.40433177
Nr1h3,0.0014565822,0.4934168
Acp2,0.084878236,0.19538265
Ddb2,-0.0015653111,0.77258795
A330069E16Rik,0.0011844048,0.772151
Gm17281,-0.0007115919,0.2520577
Pacsin3,0.00025668554,0.9541423
Arfgap2,0.07214549,0.02117378
1110051M20Rik,0.0021169335,0.7036213
Lrp4,-0.0049855337,0.42505437
Ckap5,0.0030589253,0.74363667
F2,-8.902396e-06,0.9813853
Zfp408,0.00749713,0.21026142
Arhgap1,0.006298393,0.4452693
Atg13,0.0099464655,0.092889234
Harbi1,0.007345494,0.26458868
Ambra1,0.010335777,0.21215132
Mdk,0.0013191979,0.5484622
Dgkz,0.12167978,0.015773514
Gm9821,-0.00054412405,0.6476419
Creb3l1,0.0025222423,0.031010764
2900072N19Rik,0.0,1.0
Phf21a,-0.0052309334,0.72619605
Gyltl1b,-0.00064088043,0.399599
Pex16,0.02088061,0.12013333
1700029I15Rik,0.0006492764,0.6285156
Mapk8ip1,0.032572653,0.23016822
Cry2,0.031358637,0.21513623
Slc35c1,0.019838348,0.080798686
Gm13814,0.0006762395,0.6881274
Chst1,0.08555089,0.0524109
Syt13,1.1613709e-05,0.9802686
Prdm11,-0.0016360693,0.74813235
Trp53i11,0.002225466,0.9004181
Tspan18,-0.015375927,0.61568964
Cd82,-0.024867654,0.38085583
Alx4,0.0,1.0
Ext2,0.04394357,0.037890907
Accs,0.033837937,0.14001024
Accsl,0.0,1.0
Gm13889,0.001391843,0.9488082
Alkbh3,0.022661656,0.34128696
Hsd17b12,0.0423913,0.069633916
E530001K10Rik,0.00014723446,0.42264977
Ttc17,-0.007946387,0.3669254
Api5,0.020098671,0.09375925
Lrrc4c,-1.2918375e-05,0.98990357
4930445B16Rik,0.0,1.0
Gm10800,0.0001955395,0.4226497
B230118H07Rik,-0.0049404204,0.6816213
Rag1,0.0,1.0
Traf6,0.007831238,0.5665624
Prr5l,0.0145304855,0.022597786
Gm13905,-0.00015270885,0.4226497
Commd9,0.05451402,0.03776437
Ldlrad3,0.0032341522,0.26014292
Gm13919,0.0,1.0
Gm13920,0.0,1.0
Trim44,-0.008366823,0.499633
Fjx1,0.0009188601,0.7761495
Pamr1,0.0011851705,0.17202929
Slc1a2,0.0278925,0.59319466
Gm13872,0.0,1.0
Cd44,-0.006568419,0.19949603
Pdhx,0.010224402,0.1926352
Apip,-0.00261423,0.81728405
Gm13869,0.0,1.0
Ehf,-0.0007497792,0.5023021
BC016548,0.0,1.0
Elf5,0.0,1.0
Cat,0.0037499666,0.8486546
Abtb2,0.000853315,0.78350323
Nat10,0.0069415458,0.40485334
Caprin1,-0.017393887,0.5246748
Lmo2,0.03904724,0.7357231
4931422A03Rik,-0.0007366132,0.36840194
Fbxo3,0.024496667,0.08682118
Cd59b,0.00016263925,0.7868805
Cd59a,0.00031483825,0.94873273
A930018P22Rik,-0.00036657217,0.4226497
D430041D05Rik,0.0005336058,0.6629681
Gm13883,0.0,1.0
Hipk3,-0.009642981,0.40570566
Cstf3,0.028764166,0.07582576
Tcp11l1,0.0013399571,0.7573704
Depdc7,-0.0047450066,0.8110652
Qser1,-0.00039821118,0.97540677
Prrg4,-0.0004217156,0.29185736
Ccdc73,0.00043597445,0.8366514
Eif3m,-0.0029333234,0.945465
Them7,0.0,1.0
Rcn1,0.006808568,0.23079091
Pax6os1,0.0,1.0
Paupar,0.0,1.0
Pax6,-0.0003900926,0.7407799
Elp4,0.0034106188,0.6544838
Immp1l,-0.0030911863,0.76331097
Dnajc24,-0.03019926,0.15456502
Mpped2,0.0012492782,0.39736998
Arl14ep,0.014617428,0.2828966
Kcna4,-0.0003910493,0.5467006
Mettl15,0.0046900436,0.350795
Kif18a,0.0036305846,0.082284346
Bdnf,-0.00014515467,0.71475565
Lin7c,-0.0032738447,0.82719547
Lgr4,-0.0007573492,0.6753704
Ccdc34,0.027710475,0.06368619
Gm13936,0.0,1.0
Bbox1,0.0011150286,0.43028426
Fibin,0.0,1.0
Ano3,-0.00023574414,0.56329113
Lpcat4,0.001127211,0.45792663
Nop10,-0.02134502,0.65017563
Slc12a6,-0.068885624,0.10860028
Emc4,0.020489737,0.57007396
Katnbl1,-0.0028864741,0.6464647
Emc7,-0.027533054,0.16630958
Chrm5,0.0,1.0
Aven,0.004080951,0.71699667
Ryr3,-0.0006369639,0.5658084
Fmn1,-0.0080508385,0.0050860527
Gm13963,0.0,1.0
Gm13964,-0.00020509899,0.42264965
Grem1,0.0,1.0
Scg5,-0.0035782345,0.4325293
Arhgap11a,0.012607593,0.119653046
Gjd2,0.0,1.0
C130080G10Rik,0.0,1.0
Aqr,0.021036059,0.11519518
Zfp770,0.010849282,0.5110567
Dph6,0.011907905,0.43112215
BC052040,-0.00233459,0.4570356
Meis2,0.00093547814,0.6801338
2700033N17Rik,-0.00013183942,0.6994997
G630016G05Rik,-0.00024460358,0.4226497
Tmco5,0.0,1.0
D330050G23Rik,0.0013035577,0.032377556
Gm29340,0.0010585515,0.59952307
Spred1,0.020492345,0.5634649
Fam98b,-0.0011764467,0.9197351
Rasgrp1,-0.001384717,0.57265884
Thbs1,-0.0025789011,0.63465947
Fsip1,3.3106146e-05,0.8945603
Gpr176,0.0,1.0
Eif2ak4,0.015184723,0.110433295
Srp14,-0.0441947,0.29588187
Bmf,0.006236106,0.34279615
Bub1b,-0.0005290641,0.7207975
Pak6,-0.00020479318,0.92132485
Ankrd63,0.000312839,0.4311615
Plcb2,0.01030539,0.51054406
Inafm2,0.004080452,0.5142747
A430105I19Rik,0.0019758162,0.25627622
Disp2,0.0006642662,0.6032353
Knstrn,0.004523012,0.32108268
Gm14091,0.0,1.0
Ivd,0.022893637,0.027534463
Bahd1,0.009017501,0.15903053
Chst14,0.020984612,0.045920685
Ccdc32,0.025127187,0.043163147
Rpusd2,0.002520922,0.09864936
Casc5,0.00047936552,0.2967139
Rad51,0.0017776396,0.14823714
Rmdn3,0.006335348,0.17576854
Gchfr,-0.0006832868,0.6687658
Dnajc17,0.014647521,0.121699706
Zfyve19,0.042336345,0.041820936
Ppp1r14d,-0.00012934138,0.8432565
Spint1,0.16936588,0.3430593
Rhov,5.890125e-05,0.87725925
Vps18,0.053791493,0.06919972
Dll4,8.7502354e-05,0.87786436
Chac1,0.0017445365,0.2279689
Ino80,0.021019578,0.16390267
Exd1,-0.00032120058,0.7973794
Chp1,0.02099076,0.3144033
1700020I14Rik,-0.016307682,0.5646063
Oip5,0.00031191995,0.2507152
Nusap1,-0.00046753394,0.33686015
Ndufaf1,0.008899864,0.3901299
Rtf1,0.036191434,0.10601246
Itpka,-0.000617845,0.7154837
Ltk,-2.8219554e-05,0.92203903
Rpap1,0.0067023225,0.35073033
Tyro3,0.0015574796,0.7432185
Mga,-0.00012308359,0.9934496
Mapkbp1,0.0027160197,0.50481457
Jmjd7,0.011102915,0.079626784
Gm28042,-0.00024112001,0.4226497
Pla2g4b,-0.00020201512,0.4226497
Sptbn5,-0.0009266118,0.23192975
Ehd4,0.13765073,0.04335032
Pla2g4e,-0.0006685827,0.42264965
Pla2g4f,-0.00072019553,0.4192
Vps39,0.0054042116,0.67614233
Tmem87a,0.0017885789,0.87156916
Ganc,0.0023588836,0.80949605
Capn3,0.04025024,0.67362046
Zfp106,0.006811455,0.74105066
Gm26899,-0.001019778,0.66862166
Snap23,-0.023202747,0.6490672
Lrrc57,0.00428579,0.7033448
Haus2,0.02369951,0.023825116
Stard9,-0.003941521,0.8737381
Cdan1,0.0066699944,0.1700447
Ttbk2,0.00604913,0.5841081
Ubr1,0.0055442676,0.7245652
Tmem62,0.0034206863,0.2473797
Ccndbp1,0.0051132143,0.46458203
Epb42,0.0,1.0
Lcmt2,0.020327363,0.029470531
Adal,0.0009902157,0.76038736
Zscan29,0.020567767,0.24150632
Tubgcp4,-0.0008229986,0.94332457
Trp53bp1,-0.0058824867,0.7146993
Map1a,0.0017485879,0.82094723
Ppip5k1,-0.0037351884,0.47152692
Ckmt1,0.00050687324,0.7362996
Strc,-0.00085409224,0.42264977
Catsper2,0.0040409397,0.0497783
Pdia3,0.09055829,0.5517206
Ell3,0.00016368665,0.42264977
Serinc4,-2.5461428e-05,0.9842319
Serf2,0.020870209,0.72635645
Hypk,0.0042182207,0.9041195
Mfap1b,-0.024834514,0.2632077
Mfap1a,-0.0077587366,0.7398167
Wdr76,0.010164304,0.12567408
Frmd5,0.0035055499,0.33708367
Gm14019,0.00013310237,0.42264965
Casc4,0.009168953,0.5002433
Mageb3,0.00048560032,0.27669638
Ctdspl2,0.024832949,0.17770034
Eif3j1,-0.004364431,0.91758984
Spg11,0.0073992535,0.64720833
Patl2,0.0003577153,0.10917014
B2m,-0.14126086,0.035503376
Trim69,0.0013369153,0.172987
Sord,0.022013843,0.26208997
Duoxa1,-0.00500091,0.5028258
Shf,0.0049299523,0.41964036
Slc28a2,6.535508e-05,0.8649362
Gatm,-0.06313449,0.17854995
AA467197,-0.0012157573,0.25873703
Slc30a4,0.004645869,0.5685295
Bloc1s6os,-0.0031200172,0.3351651
Bloc1s6,0.020956513,0.018120911
Sqrdl,-0.0826765,0.20232047
Sema6d,0.0045873057,0.670372
4930517E11Rik,0.0,1.0
4930583P06Rik,0.0,1.0
Slc24a5,-0.022617161,0.3091337
Myef2,-0.015177369,0.43580002
Ctxn2,0.0005573037,0.6069812
Slc12a1,0.0,1.0
Gm14002,0.0,1.0
Dut,0.004736075,0.2615756
Fbn1,0.0012936415,0.07310957
Gm9913,0.0,1.0
Cep152,0.041129827,0.033307515
Shc4,0.00086842966,0.7304048
Eid1,0.037772387,0.18938574
Secisbp2l,-0.029979363,0.32810748
Cops2,0.03077802,0.12413117
Galk2,0.02618415,0.21924156
Fam227b,-0.00017571525,0.4226497
Fgf7,-3.2852404e-07,0.9995343
Dtwd1,0.019140277,0.14061387
Gm17555,-4.2943953e-05,0.8545258
Atp8b4,0.0005306825,0.21990095
Slc27a2,0.00014437227,0.42264977
Hdc,-0.0013127996,0.42472738
Gabpb1,-0.020761192,0.48070893
Gm27003,0.00094462745,0.41602436
Usp8,0.016483188,0.46524927
Usp50,-0.0001558438,0.99316376
Trpm7,0.020641655,0.5802791
Sppl2a,-0.0067662,0.8813879
Ap4e1,0.001705695,0.71649724
Blvra,0.025711372,0.32155943
Ncaph,-0.0011731088,0.943442
Itpripl1,0.015306652,0.5183383
1810024B03Rik,0.00068244897,0.93654484
Snrnp200,-0.011896208,0.17204216
Ciao1,0.0084810555,0.49562722
Tmem127,-0.0017058253,0.81138074
Stard7,0.016534284,0.1239045
Dusp2,-0.008830786,0.93740124
Astl,0.00012490572,0.57603216
Gpat2,0.0041024303,0.26899704
Fahd2a,0.0065886453,0.34212387
Kcnip3,0.025433756,0.240145
Prom2,0.0002230343,0.8693099
Zfp661,0.0058909077,0.1356369
Mrps5,0.008176431,0.64325565
Mal,0.023469605,0.66104275
Mall,-0.0001376748,0.79309773
Nphp1,0.0060536787,0.23167717
1500011K16Rik,-0.006454885,0.7008602
Bub1,-8.512137e-05,0.8860963
Acoxl,-0.000708651,0.3689594
Bcl2l11,0.00990665,0.8359327
Anapc1,0.0021223724,0.8059633
Mertk,-0.124077916,0.19977218
Gm14011,-0.005835087,0.098140955
Tmem87b,0.01818858,0.09862171
Fbln7,0.0005272339,0.4540448
Zc3h8,0.020921908,0.14986925
4933427J07Rik,-0.00023652818,0.42264977
Gm10762,0.002872564,0.45528188
Zc3h6,0.017962273,0.28461522
Ttl,0.0025902335,0.7254187
Polr1b,0.010260936,0.13449529
Chchd5,0.016972102,0.3083418
AI847159,0.0,1.0
Gm14029,0.0,1.0
Slc20a1,0.013049588,0.07887224
A730036I17Rik,0.0,1.0
Ckap2l,-0.0020393953,0.80093193
Il1a,-0.30482364,0.19949675
Il1b,-0.12663013,0.6042161
Il1bos,0.0013620155,0.56427795
Sirpa,0.12041187,0.25702822
Pdyn,-0.00019651814,0.75478923
Stk35,-0.0015098751,0.80388683
Tgm3,0.0,1.0
Snrpb,0.025594234,0.4304997
Nop56,0.10038003,0.0018094612
Idh3b,0.04075682,0.069122165
Ebf4,-0.00080825365,0.7518294
Cpxm1,0.0001707747,0.8705006
Pced1a,0.004553523,0.379602
Vps16,0.021437287,0.07564678
Ptpra,0.0798876,0.008604713
Mrps26,0.032154113,0.15669331
Oxt,0.00019850217,0.52408826
Ubox5,0.008008688,0.03732532
Fastkd5,0.012893698,0.036904648
Lzts3,0.0010967609,0.87413424
Ddrgk1,0.043200612,0.19547673
Itpa,0.022169694,0.033273116
Slc4a11,-0.0005518803,0.30900592
4930402H24Rik,0.0028421767,0.74599814
Atrn,0.00955037,0.36016598
Gfra4,0.0008471807,0.49586093
Adam33,0.0007497472,0.19525373
Siglec1,0.0012744325,0.44606617
Hspa12b,0.0008316042,0.26796472
1700037H04Rik,0.0051810443,0.44050848
Spef1,0.00043395208,0.85619843
Cenpb,0.07934663,0.010295408
Cdc25b,0.0027485406,0.13262586
Ap5s1,0.046358783,0.11942157
Mavs,0.03411287,0.35534298
Pank2,0.0107907355,0.14547502
Rnf24,0.0017452501,0.8574944
Smox,0.019447029,0.65784734
Gm14285,0.0,1.0
Gm14280,0.0,1.0
Erv3,0.0,1.0
Prnp,0.012916524,0.7334435
Rassf2,-0.086633265,0.095794894
Slc23a2,0.00067713857,0.9838831
Gm14051,0.0,1.0
Tmem230,0.021736443,0.38915375
Pcna,0.024769276,0.20956434
AV099323,-0.001915595,0.1780523
Cds2,0.009590194,0.464969
Prokr2,0.0,1.0
1700026D11Rik,0.00013656326,0.4226497
Gpcpd1,-0.0052646697,0.9204137
AU019990,0.0003528134,0.79216737
1110034G24Rik,-0.0022865683,0.71675825
Gm14097,0.0,1.0
Chgb,-0.0002451192,0.8441451
Trmt6,0.016662292,0.22167313
Mcm8,-0.0009789285,0.39557436
Crls1,0.007353455,0.4292962
Lrrn4,-0.00031958765,0.6957519
Bmp2,0.00096624,0.44763872
Tmx4,-0.09436157,0.40208417
Plcb1,0.0010531512,0.6370187
4930545L23Rik,0.0,1.0
9630028H03Rik,0.0,1.0
Plcb4,-0.0011825357,0.55038875
Lamp5,-2.8171344e-06,0.99572587
Pak7,0.0027367987,0.31727988
Ankef1,-0.00020092256,0.42264977
Snap25,-0.0008227378,0.85221565
Mkks,0.011426419,0.36342815
Slx4ip,0.0039870106,0.38803822
Jag1,0.001503543,0.4072575
Btbd3,0.012165643,0.124892935
Sptlc3,-0.0004882099,0.19247518
Ism1,-0.0003390135,0.4226497
Tasp1,-0.0020804685,0.5496311
Esf1,0.027418405,0.1085799
Ndufaf5,-0.0024961624,0.35140818
Macrod2,0.0016114181,0.20716546
Flrt3,0.0017951855,0.14456722
Macrod2os2,0.0,1.0
Kif16b,-0.0024165437,0.25520027
Kif16bos,0.0,1.0
Snrpb2,-0.012489706,0.7004464
Otor,0.00012563013,0.4226497
Pcsk2os1,-0.00074836396,0.22115071
Pcsk2,-0.0011984411,0.32537743
Bfsp1,-6.8310066e-05,0.9516826
Dstn,0.0257051,0.22026084
Rrbp1,0.055176735,0.5347125
Banf2os,0.00048516356,0.42264977
Gm5535,0.00012598207,0.42264965
Snx5,0.019377947,0.8887414
Mgme1,0.0024393052,0.84723014
Ovol2,0.00017605635,0.4226497
Csrp2bp,0.00936804,0.3915416
Dzank1,0.0007618782,0.4918582
Polr3f,-0.0030139238,0.70486873
Rbbp9,-0.009257153,0.41973934
Sec23b,0.0077631325,0.7948154
Gm561,-0.014793038,0.53158927
Dtd1,-0.015511692,0.16055687
Slc24a3,0.005626928,0.6609845
Rin2,-0.03865266,0.31076166
Naa20,0.027432919,0.30927753
Crnkl1,0.00080114603,0.9311871
Cfap61,-3.847468e-05,0.9443651
Insm1,-0.0003925886,0.74255055
Ralgapa2,0.0016946159,0.73345244
A930019D19Rik,0.0,1.0
Kiz,-8.5532665e-06,0.9988379
Xrn2,0.056773156,0.11347756
Nkx2-2,0.001798257,0.16298306
Nkx2-2os,-0.00030214863,0.27737406
6430503K07Rik,0.00078436243,0.090104625
Pax1,-0.00023848523,0.4226497
Sstr4,0.0,1.0
Thbd,0.00027022738,0.7987209
Cd93,-3.1491858e-05,0.94925475
Gm14120,0.0,1.0
Nxt1,0.024498709,0.0919673
Gzf1,0.0032785684,0.61628115
Napb,0.0025641546,0.24263453
Cst3,-0.20858622,0.23774908
Gm14133,0.0,1.0
Syndig1,0.00014602851,0.42264977
Zfp120,0.06568584,0.037082136
Gm14139,-0.00059904536,0.41512272
Zfp937,0.0045370026,0.09830225
Gm21994,-7.880991e-05,0.9659698
Gm14124,0.00011696726,0.78217113
3300002I08Rik,0.0011242512,0.5037765
Zfp442,0.007663481,0.38003525
Zfp345,0.0011087287,0.5459984
Cst7,0.021091,0.6819893
Apmap,0.025719479,0.034104154
Acss1,0.027546741,0.2325461
Vsx1,9.56371e-05,0.42264965
Platr15,0.0,1.0
Entpd6,0.02004201,0.12377351
Pygb,0.0108193755,0.08136683
Abhd12,0.10838318,0.18581486
Gins1,0.013307256,0.052165117
Ninl,0.0123128425,0.15350881
Nanp,0.0016693862,0.3302805
Gm14149,-0.00050994067,0.17995626
Nsfl1c,0.02911973,0.21314836
Gm14167,0.0020015608,0.44490147
Fkbp1a,0.026693493,0.2165468
Sdcbp2,-0.00023279098,0.64469427
Snph,0.007859271,0.24232489
Rad21l,0.0,1.0
Tmem74bos,0.0,1.0
Tmem74b,0.00017045297,0.6365098
Psmf1,0.015898742,0.041631173
Angpt4,6.732211e-05,0.8468488
Gm14154,-0.0012412162,0.315044
Fam110a,0.031534,0.37105995
Slc52a3,0.00031005222,0.5812264
AA387200,0.0,1.0
Scrt2,0.0,1.0
Srxn1,-0.03417436,0.20816982
Tcf15,-7.7964636e-05,0.7874047
Csnk2a1,-0.0028923154,0.9436715
Tbc1d20,0.023231596,0.23841158
Rbck1,0.038617134,0.23074846
Trib3,0.0017549738,0.15411074
