"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Ier5",0.648547960139672,5.86996486705425,3.05269971764677,0.0132735986183783,0.697117609838361,-2.66695250336817
"Shfm1",-0.347567846772724,7.92144971084267,-3.0460367317013,0.0134196891690616,0.697117609838361,-2.67323970426792
"Plp1",-0.399455164042413,14.6094448991893,-3.04553718465386,0.0134307083865151,0.697117609838361,-2.71236510284976
"Coro1a",0.732662160888134,4.06377997360756,3.04131610585751,0.0135241903298874,0.697117609838361,-2.77704096641169
"Ndnf",0.910398903812148,1.4383903529929,3.03474141484743,0.0136711286470328,0.697117609838361,-3.5632685345133
"Ptgs1",0.765242542577725,3.30259232965902,3.02472679725881,0.0138981010727166,0.697117609838361,-2.93910964562767
"Rnase4",0.487724919899466,4.08240299958001,3.01901344983663,0.0140293169554336,0.697117609838361,-2.79287248437437
"Coq5",0.322949049366124,4.98540365048806,3.01519671189325,0.0141176814140788,0.697117609838361,-2.73045978270644
"Avpi1",0.581421966317871,2.70216451858698,3.01318938960813,0.0141643833524587,0.697117609838361,-3.11212163181864
"Rassf5",1.43916857039968,1.0081408449493,3.00923709660696,0.0142568000015349,0.697117609838361,-3.75220890196157
"Pald1",0.657522129848642,2.22436606997436,3.00533033211724,0.0143487595039031,0.697117609838361,-3.28688312285771
"Cox7a2",-0.361688610838821,8.86767760767145,-3.00315647683885,0.0144001918592196,0.697117609838361,-2.7313741624625
"Slc25a23",0.420999298964532,5.95092535076082,2.99954051168236,0.0144861626390104,0.697117609838361,-2.73701201798615
"Fgd2",0.614106410917542,2.5340171056028,2.99725920369578,0.0145406718484876,0.697117609838361,-3.18330252343544
"E430025E21Rik",-0.470207053039436,3.90478827753199,-2.99021536313887,0.0147103058108036,0.697117609838361,-2.8398953221365
"2410002F23Rik",0.329653720173888,4.7409726740283,2.98147020981164,0.0149237351483368,0.697117609838361,-2.78240825739885
"Kcnj13",-1.28171996956292,0.581019446305861,-2.98023549071091,0.0149541233883949,0.697117609838361,-3.85183064606389
