,0,1,2,3,4,5
Cenpe,0,0,1,0,0,0
Slc9b2,0,0,0,2,0,0
Cisd2,6,22,25,16,13,22
Ube2d3,34,104,135,100,85,143
Manba,5,9,8,9,11,3
Nfkb1,10,54,53,38,31,32
Slc39a8,0,0,5,1,3,2
Gm43603,4,4,16,2,11,6
Bank1,6,15,24,23,18,19
Ppp3ca,20,45,53,46,50,41
Gm21962,0,0,1,0,0,0
H2afz,62,145,198,175,120,138
Dnajb14,12,29,50,27,32,14
Gm43087,0,0,1,1,0,0
Lamtor3,9,22,41,30,27,21
Dapp1,8,19,21,10,11,13
Mttp,1,0,2,3,0,0
Trmt10a,3,1,3,3,8,0
Adh5,3,17,20,29,17,16
Metap1,6,8,8,3,7,4
Eif4e,5,36,35,33,9,34
Tspan5,1,2,3,1,5,2
Rap1gds1,6,15,29,31,23,16
Unc5c,0,0,0,1,0,0
Pdlim5,7,13,14,15,12,18
Gbp5,1,8,10,7,15,14
Gbp7,24,24,33,10,80,28
Gbp3,2,2,10,1,10,3
Gbp2,0,4,8,3,15,3
Ccbl2,0,0,0,0,1,2
Gtf2b,4,26,44,22,13,15
Pkn2,9,10,17,10,16,10
Lmo4,4,8,18,12,13,22
Hs2st1,2,6,6,4,10,8
Sep15,41,82,155,126,75,69
Sh3glb1,33,100,150,133,119,107
Odf2l,0,0,3,0,3,0
Znhit6,0,4,8,9,4,3
Cyr61,10,103,67,21,43,77
Ddah1,0,2,1,4,2,0
Bcl10,27,55,82,48,55,57
2410004B18Rik,5,11,14,14,8,10
Syde2,1,0,0,0,0,0
Mcoln2,0,0,0,3,0,0
Ssx2ip,3,2,2,3,0,1
Ctbs,2,14,17,14,7,14
Spata1,0,0,2,0,0,1
Gng5,72,217,303,237,196,193
Rpf1,1,10,11,6,5,10
Prkacb,6,30,31,40,30,24
Ttll7,1,3,0,7,10,0
Adgrl2,3,1,5,2,3,2
Gm43573,0,2,0,0,0,0
Gm30382,0,1,0,1,0,0
4930555A03Rik,0,1,0,1,0,0
Ifi44,0,2,0,0,1,3
Dnajb4,4,17,29,20,14,19
Fubp1,14,25,35,26,24,31
Nexn,0,1,3,4,3,0
Fam73a,0,2,3,2,5,4
Usp33,1,5,6,5,4,1
Zzz3,4,2,8,8,7,5
Pigk,2,9,7,18,9,7
St6galnac5,1,1,0,0,0,1
Gm16213,0,0,0,2,0,0
St6galnac3,0,0,0,3,4,0
Rabggtb,7,2,14,13,10,9
Acadm,11,13,18,17,10,14
Tyw3,0,0,0,2,1,0
Cryz,2,0,3,2,2,2
Fpgt,2,1,4,3,0,2
4930570G19Rik,0,0,0,1,0,0
Negr1,0,0,0,2,1,0
Zranb2,8,9,29,17,19,19
Ptger3,0,0,0,0,0,1
Ankrd13c,1,3,10,8,7,5
Srsf11,3,26,32,37,37,41
Lrrc40,2,1,3,4,0,5
B230334C09Rik,0,0,1,0,0,0
Wls,7,20,24,19,15,17
Tmem68,1,7,13,6,5,10
Tgs1,6,14,26,14,11,5
2210414B05Rik,0,0,1,0,0,0
Lyn,19,64,121,59,28,51
Gm26857,1,2,4,4,5,0
Rps20,227,548,858,455,407,561
Plag1,0,1,0,0,0,0
Chchd7,2,10,14,14,12,13
Gm11808,15,40,73,27,61,57
Impad1,3,5,12,6,5,3
Fam110b,0,5,9,3,4,5
Ubxn2b,1,2,4,2,2,1
4930430E12Rik,0,1,0,0,0,0
Sdcbp,56,174,219,198,134,151
Nsmaf,0,7,9,9,10,6
Rab2a,12,40,49,57,37,31
Chd7,16,23,31,12,12,17
Asph,12,14,49,11,20,6
2610301B20Rik,0,2,1,3,2,0
Plekhf2,6,15,17,12,17,15
Ndufaf6,0,1,1,1,0,1
Gm11827,0,0,0,1,1,0
Trp53inp1,1,1,1,2,2,4
Ccne2,0,0,1,0,0,0
Ints8,0,0,2,0,1,2
Dpy19l4,2,3,10,7,7,4
Gm26663,0,1,0,0,0,0
1110037F02Rik,3,5,5,4,4,3
Rad54b,0,0,0,0,0,1
Gem,4,5,19,18,35,4
Pdp1,1,2,0,3,1,0
Tmem67,0,0,1,1,3,1
Rbm12b2,0,3,1,0,3,2
Rbm12b1,0,0,3,0,0,2
Fam92a,1,1,1,1,4,1
Triqk,0,0,0,1,0,0
Runx1t1,0,1,0,1,0,0
Otud6b,2,4,9,6,2,1
Tmem55a,0,5,7,8,6,5
Gm11837,0,0,0,0,0,1
Tmem64,4,0,9,4,8,5
Decr1,4,4,5,4,1,2
Nbn,1,5,3,4,1,4
Osgin2,4,5,17,6,5,1
Ripk2,3,3,9,9,8,5
Cpne3,3,17,25,18,19,21
Rmdn1,3,4,11,6,6,6
Wwp1,15,27,49,52,47,35
Slc7a13,0,0,1,3,0,0
Atp6v0d2,1,0,1,0,0,0
Ggh,9,30,36,32,24,19
Ccnc,2,3,6,5,1,3
Tstd3,0,1,0,1,2,1
Usp45,2,2,2,3,3,3
Pnisr,12,18,46,34,24,25
Coq3,0,3,4,2,0,1
Fbxl4,2,2,7,2,4,3
Mms22l,0,0,1,0,0,0
Ndufaf4,1,3,7,1,3,7
Ufl1,6,5,19,15,13,11
Fut9,0,1,0,0,0,0
Manea,2,1,4,3,0,2
Map3k7,7,5,9,4,8,3
Bach2,0,1,1,1,8,1
Bach2os,0,0,2,1,1,2
Casp8ap2,0,2,5,4,3,11
Mdn1,1,3,4,2,2,2
Lyrm2,4,6,8,7,5,4
Rragd,0,1,2,2,4,2
Ube2j1,4,10,8,13,11,9
Gabrr2,0,1,0,0,0,0
Srsf12,0,0,0,0,1,0
Pnrc1,48,85,182,99,135,133
Rngtt,2,1,5,4,3,2
Akirin2,11,19,30,34,22,18
Orc3,1,1,5,2,5,5
Rars2,1,6,5,3,5,6
Slc35a1,4,1,13,8,8,4
Cfap206,0,0,0,1,0,0
Smim8,2,6,7,8,6,3
Zfp292,11,13,15,22,11,10
Mob3b,2,3,2,5,2,6
Ifnk,0,0,0,0,1,0
3110043O21Rik,3,11,13,8,8,2
Aco1,1,2,6,5,4,3
Ddx58,0,7,14,11,7,6
Topors,4,11,10,18,9,13
Toporsos,7,8,16,11,17,15
Ndufb6,10,15,16,21,17,10
Aptx,5,3,1,3,4,2
Gm6297,0,0,0,0,1,1
Dnaja1,52,132,203,125,79,210
Smu1,7,9,20,11,16,9
B4galt1,10,38,50,21,41,32
Bag1,13,22,41,36,20,19
Chmp5,13,23,49,37,30,28
Nfx1,1,7,11,3,10,4
Nol6,1,2,5,2,3,1
Ube2r2,7,13,38,23,20,31
Ubap2,5,3,10,3,1,3
Dcaf12,2,12,19,8,12,7
Ubap1,3,4,12,9,8,6
Nudt2,4,2,11,10,8,6
1110017D15Rik,0,1,0,0,1,0
Fam219a,4,8,8,6,6,4
Dnaic1,0,1,0,0,0,0
Enho,1,1,6,4,1,3
Cntfr,1,0,1,1,0,0
Il11ra1,5,13,22,26,25,15
Rpp25l,2,7,14,7,12,6
Dctn3,13,29,72,43,18,31
Sigmar1,4,8,17,11,5,15
Galt,3,5,1,3,3,2
Ccl27a,1,3,4,1,1,2
Phf24,0,1,0,0,1,2
Dnajb5,0,3,7,1,4,3
Vcp,18,44,43,54,34,39
Fancg,1,1,3,2,1,1
Pigo,0,0,4,1,0,1
Stoml2,6,7,17,13,9,12
Gm26643,0,0,0,0,0,1
Fam214b,1,5,9,5,4,5
Gm26881,0,2,2,1,1,2
Unc13b,1,1,2,2,0,1
Rusc2,3,2,2,3,4,3
Tesk1,6,12,14,9,6,7
Cd72,35,29,101,2,7,14
Ccdc107,4,9,15,7,7,10
Arhgef39,0,0,0,1,1,0
Gm12454,0,1,0,0,0,0
Car9,2,0,3,2,3,0
Tpm2,0,0,1,0,0,1
Tln1,19,51,68,51,36,50
Creb3,5,11,13,11,8,15
Gba2,0,0,7,1,2,3
Rgp1,0,0,1,3,2,1
Spag8,0,0,0,0,0,1
Hint2,3,13,13,17,8,10
Tmem8b,0,1,0,1,2,0
Glipr2,1,0,4,0,0,0
Clta,137,309,485,479,338,274
Gne,0,3,0,0,0,1
Rnf38,0,4,7,2,6,4
Zcchc7,4,8,21,18,14,22
Grhpr,0,1,0,5,3,5
Zbtb5,0,0,1,2,0,3
1700055D18Rik,0,0,0,0,0,1
Polr1e,0,0,0,0,2,1
Fbxo10,0,0,1,0,0,1
Tomm5,12,16,23,26,14,19
Frmpd1os,0,0,1,0,0,0
Trmt10b,0,3,1,2,1,4
Exosc3,2,10,24,14,8,5
Dcaf10,0,2,2,1,4,0
Slc25a51,4,11,14,19,6,8
Shb,1,3,3,1,6,5
Aldh1b1,0,1,2,1,2,2
Igfbpl1,0,0,0,0,1,0
Tdrd7,3,5,13,7,4,5
Tmod1,5,13,13,9,11,8
Tstd2,0,3,5,2,4,3
Ncbp1,1,2,3,7,3,4
Xpa,2,1,3,3,8,7
Trmo,1,0,2,3,2,1
Anp32b,13,27,52,52,26,29
Nans,1,5,11,7,8,14
Trim14,0,1,0,0,3,1
Coro2a,1,4,3,1,0,2
Gabbr2,0,0,0,0,1,0
Anks6,0,1,3,0,0,0
Galnt12,4,4,4,8,1,6
Col15a1,0,0,1,0,3,0
Tgfbr1,22,43,81,24,31,31
Alg2,0,0,4,1,2,8
Sec61b,22,84,91,73,53,71
Nr4a3,11,27,61,15,7,8
Stx17,3,6,4,10,2,7
Erp44,5,13,27,16,11,16
Invs,1,1,1,0,2,0
Tex10,1,3,3,3,5,4
Msantd3,0,0,0,0,0,1
Tmeff1,1,1,1,4,4,0
Plppr1,0,0,0,0,1,0
Mrpl50,1,4,13,8,8,6
Zfp189,0,0,0,0,1,0
Tmem246,1,0,0,2,0,0
Rnf20,3,3,16,4,11,5
Smc2os,0,1,1,1,0,0
Smc2,0,1,4,4,0,7
Nipsnap3b,4,14,23,24,19,22
Abca1,29,44,80,60,40,67
AI427809,1,0,1,0,0,0
Slc44a1,3,9,5,11,18,6
Fsd1l,0,0,0,1,0,0
Fktn,0,2,6,4,7,7
Tmem38b,2,3,2,4,3,1
Rad23b,4,10,17,12,10,17
Klf4,146,210,208,139,239,126
Ikbkap,0,4,6,3,0,4
Fam206a,0,3,0,0,0,0
Ctnnal1,0,0,0,2,1,0
Tmem245,8,0,8,6,8,9
Frrs1l,1,0,0,1,2,1
Txn1,33,59,71,58,43,39
Lpar1,0,0,0,6,1,1
AI314180,3,11,9,12,2,16
Ptgr1,0,1,3,1,2,2
Dnajc25,1,2,2,3,2,7
Gng10,1,4,3,5,2,4
Ugcg,6,29,30,12,28,15
Susd1,4,4,2,3,0,1
Ptbp3,24,47,112,62,51,79
Hsdl2,4,2,12,7,3,6
E130308A19Rik,1,0,3,2,1,0
Inip,0,1,1,3,4,5
Snx30,10,13,17,14,11,10
Slc46a2,3,2,3,2,1,1
Zfp37,1,0,1,0,1,0
Slc31a2,1,18,24,17,29,20
Fkbp15,4,19,20,21,19,23
Slc31a1,6,24,24,24,28,18
Cdc26,7,17,33,17,15,11
Prpf4,1,2,2,3,4,3
Wdr31,0,0,0,0,1,0
Bspry,0,0,0,0,0,1
Hdhd3,0,0,0,1,0,0
Alad,3,0,7,8,3,5
Pole3,5,9,11,5,8,1
Rgs3,9,9,26,38,23,18
Col27a1,2,1,7,6,2,3
Akna,7,8,21,4,11,11
Whrn,0,1,1,4,1,0
Atp6v1g1,39,116,180,148,144,108
6330416G13Rik,0,5,7,5,3,5
Tnfsf8,1,1,1,0,2,4
Trim32,0,1,3,4,1,1
Tlr4,8,13,17,10,10,22
Cdk5rap2,1,2,5,4,1,2
Megf9,0,0,0,1,2,0
Tle1,5,8,10,7,3,3
Kdm4c,5,4,5,2,2,6
Tmem261,5,14,40,14,20,16
Ptprd,0,0,2,16,13,0
Mpdz,0,0,0,2,1,0
Nfib,0,0,1,6,4,0
Zdhhc21,2,1,5,3,4,0
Ttc39b,4,4,9,5,10,10
Snapc3,1,0,1,2,1,1
Psip1,3,3,9,10,8,4
Ccdc171,0,0,2,1,0,0
Bnc2,0,0,1,0,0,0
Cntln,0,3,3,3,0,2
Sh3gl2,1,0,0,0,0,0
Rraga,8,37,48,28,17,27
Haus6,0,4,1,1,1,2
Plin2,24,102,116,178,72,154
Dennd4c,1,6,6,6,0,5
Rps6,98,300,432,326,222,298
Acer2,0,0,0,1,1,0
Slc24a2,0,1,1,5,3,1
Mllt3,0,2,1,1,2,0
Focad,0,0,2,2,0,0
Hacd4,15,35,51,60,49,47
Klhl9,2,15,23,29,11,16
Gm26566,0,0,0,1,0,0
Gm26867,0,0,0,1,0,0
Mtap,1,4,3,1,2,9
Cdkn2a,1,0,0,0,0,0
Cdkn2b,0,0,1,0,0,0
Elavl2,0,0,1,0,0,0
Tusc1,1,1,1,3,0,7
Caap1,2,7,7,8,3,6
Gm10306,0,1,0,0,0,0
Plaa,1,6,3,10,2,7
Ift74,0,3,1,2,0,5
Mysm1,3,9,9,12,11,6
Jun,607,922,1145,919,1180,1642
Junos,1,1,2,1,0,0
Gm12708,1,0,0,0,0,0
Fggy,1,2,5,9,5,6
Cyp2j12,0,0,0,4,3,0
Cyp2j6,1,3,1,4,1,1
Cyp2j9,0,1,0,0,3,0
E130114P18Rik,0,0,1,0,0,0
Nfia,8,8,25,16,15,8
Tm2d1,8,17,24,21,18,12
Inadl,0,1,0,0,0,0
Kank4,0,0,0,0,1,0
Usp1,5,3,3,3,4,7
Dock7,6,3,13,7,5,9
Angptl3,0,0,0,0,1,0
Atg4c,0,3,6,9,3,2
Gm12689,0,1,0,0,0,0
Alg6,2,0,5,2,2,4
Itgb3bp,0,1,7,3,0,2
Efcab7,0,1,1,0,1,0
Pgm2,1,2,4,2,5,4
Raver2,0,0,1,0,0,0
Jak1,16,48,77,35,32,34
E130102H24Rik,4,0,3,3,7,0
Ak4,0,1,0,0,0,0
Dnajc6,0,0,1,1,0,0
Leprot,8,7,34,32,18,12
Pde4b,10,46,59,26,24,16
Sgip1,0,0,0,1,0,0
Wdr78,0,0,1,1,0,0
Mier1,9,23,15,13,25,23
Slc35d1,1,5,1,0,2,2
Gm44037,0,0,2,0,0,0
Oma1,4,5,6,6,8,2
Dab1,0,0,1,3,0,0
Prkaa2,0,0,0,0,1,0
Plpp3,1,0,6,5,4,0
Usp24,7,6,15,10,4,4
Dhcr24,0,1,4,3,5,0
Pars2,0,1,1,0,0,0
Ttc4,0,5,5,0,5,2
Ssbp3,1,4,11,4,2,9
Mrpl37,1,2,9,3,1,8
Cyb5rl,0,0,1,0,0,1
Gm12802,1,0,1,1,0,1
Tceanc2,1,5,12,4,5,3
Tmem59,37,106,161,138,86,106
Lrrc42,1,2,3,2,1,1
Hspb11,5,9,6,8,8,4
Yipf1,2,11,19,15,12,13
Ndc1,2,0,2,0,0,1
Glis1,0,0,0,0,0,1
4933424M12Rik,1,0,1,0,0,1
Magoh,10,22,43,25,18,19
0610037L13Rik,6,12,18,19,7,3
Cpt2,1,1,3,2,3,4
Scp2,17,56,96,92,65,50
Echdc2,0,0,0,0,1,0
Zyg11b,1,6,9,6,5,2
Coa7,0,0,4,2,2,4
Fam159a,0,0,0,0,1,0
Gpx7,0,1,0,1,1,0
Zcchc11,9,9,19,20,10,17
Prpf38a,2,9,14,13,11,5
Cc2d1b,0,5,11,12,7,5
Gm17354,0,1,1,0,0,0
Zfyve9,1,1,1,1,1,0
3110021N24Rik,0,0,0,1,1,0
Btf3l4,6,9,17,14,9,14
Txndc12,5,3,10,19,7,12
Kti12,2,1,4,2,2,5
Nrd1,5,13,16,12,15,10
Osbpl9,22,41,47,19,26,34
Eps15,15,43,77,44,33,35
Rnf11,3,6,16,15,15,14
Cdkn2c,0,0,1,5,3,4
Faf1,2,4,15,7,5,3
Dmrta2os,0,0,0,0,1,0
Dmrta2,0,0,0,0,1,0
Elavl4,0,0,1,0,0,0
Spata6,0,1,4,1,3,2
Skint3,0,1,0,0,0,2
Cmpk1,6,28,53,36,23,35
Tal1,3,3,7,6,6,2
Pdzk1ip1,0,0,0,0,1,0
Efcab14,4,16,15,20,20,16
Atpaf1,1,2,5,8,1,4
Mob3c,7,15,36,34,24,33
Mknk1,10,23,26,25,20,35
Faah,1,0,0,1,1,0
Nsun4,0,2,4,3,3,4
Uqcrh,30,102,149,104,91,100
Lrrc41,2,5,6,5,5,5
Pomgnt1,1,2,2,4,4,5
Lurap1,0,1,0,1,0,0
Mast2,1,1,6,1,2,1
Ipp,0,0,1,0,0,1
Tmem69,0,0,3,0,0,0
Gpbp1l1,4,5,13,4,5,4
Ccdc17,0,1,0,2,0,0
Nasp,1,8,9,13,9,14
Akr1a1,50,112,206,183,114,163
Prdx1,93,173,249,345,181,165
Mmachc,0,3,1,0,0,1
Ccdc163,3,4,2,2,1,4
Tesk2,0,1,1,4,1,1
Toe1,0,3,5,3,2,1
Mutyh,0,2,0,0,0,0
Urod,3,8,6,7,4,5
Hectd3,2,0,6,5,5,3
Eif2b3,1,4,5,5,3,1
Btbd19,0,1,7,3,1,5
Tctex1d4,0,0,1,0,1,0
Plk3,10,32,70,25,30,53
Rps8,202,632,988,610,591,738
Tmem53,0,0,0,3,0,0
Rnf220,2,8,13,8,9,10
Eri3,2,6,5,5,16,6
Dmap1,1,1,3,2,1,4
Gm12840,2,14,8,6,3,75
Slc6a9,0,0,1,4,0,0
B4galt2,1,0,1,0,0,0
Atp6v0b,64,163,230,177,173,165
Dph2,0,0,1,1,1,3
Ipo13,3,2,2,5,6,2
St3gal3,0,3,3,2,3,2
9530034E10Rik,0,0,1,0,0,0
Kdm4a,3,2,6,6,3,3
Ptprf,0,2,0,1,1,0
Szt2,1,0,2,1,1,2
Med8,2,10,22,20,12,13
Elovl1,3,11,11,22,15,15
Cdc20,0,2,0,1,0,1
Tmem125,0,0,0,1,1,0
Ebna1bp2,3,9,21,25,13,12
Slc2a1,0,5,3,7,8,9
Gm12867,0,0,0,1,0,0
Zfp691,6,3,9,2,3,2
Ermap,1,0,1,0,0,1
Svbp,15,15,24,29,26,23
AU022252,0,0,3,3,1,3
P3h1,0,0,1,2,0,3
Ybx1,52,141,224,217,145,144
Ppih,2,4,5,7,3,8
Ppcs,0,0,1,4,3,0
AA415398,0,0,0,0,3,0
Foxj3,1,4,2,6,2,6
Hivep3,6,9,18,9,15,11
Scmh1,1,1,4,7,2,2
Ctps,0,1,0,4,0,1
Nfyc,1,6,3,3,1,4
Rims3,0,0,0,2,0,0
Exo5,0,0,2,0,2,0
Smap2,11,25,59,37,45,33
Zmpste24,2,6,12,8,2,12
Rlf,5,1,4,8,2,1
Ppt1,14,54,69,68,63,58
Cap1,5,16,28,28,14,27
Mfsd2a,0,0,2,0,1,0
Trit1,1,2,2,2,1,2
Ppie,3,9,10,7,4,10
Hpcal4,0,0,0,0,0,1
Pabpc4,2,2,3,4,3,3
Macf1,14,39,46,32,15,15
Ndufs5,11,34,52,49,40,30
Akirin1,5,17,23,32,24,18
Mycbp,0,5,3,1,2,5
Rragc,11,21,34,38,33,29
Pou3f1,0,0,0,8,5,0
Utp11l,5,11,30,22,14,22
Fhl3,0,2,4,2,1,3
Sf3a3,2,14,22,11,3,14
Inpp5b,0,6,5,4,2,3
Mtf1,3,5,5,2,1,8
1110065P20Rik,2,4,4,5,10,6
Yrdc,5,14,19,14,7,10
Maneal,0,1,0,0,0,0
Cdca8,0,0,2,2,0,1
Gnl2,4,7,9,8,6,1
Snip1,0,2,2,2,2,4
Gm12932,0,0,1,0,0,0
Meaf6,1,10,20,13,9,4
Zc3h12a,10,34,38,8,17,30
Grik3,1,0,0,0,0,0
Csf3r,6,11,19,15,16,17
Mrps15,4,11,32,17,9,19
Oscp1,0,2,0,0,2,1
Lsm10,2,13,12,18,5,9
Stk40,1,7,10,5,4,10
Eva1b,1,6,9,10,9,4
Sh3d21,1,0,1,0,0,0
Thrap3,4,14,23,21,23,19
Map7d1,7,17,28,15,24,23
Trappc3,11,13,30,29,15,17
Adprhl2,2,3,14,6,7,7
Tekt2,0,0,0,1,0,0
Ago3,3,9,21,10,13,7
Ago1,1,5,3,3,7,4
Ago4,2,2,11,4,4,5
Clspn,0,0,0,0,0,1
5730409E04Rik,0,2,3,0,0,0
Psmb2,13,39,67,63,36,37
Tfap2e,0,0,0,0,0,1
Ncdn,0,3,2,3,3,3
AU040320,1,4,7,5,4,6
Zmym4,2,3,5,5,4,5
Sfpq,22,51,66,51,31,58
Zmym1,0,1,1,0,0,4
Zmym6,0,4,3,0,3,1
Gm12942,3,4,9,6,5,4
Dlgap3,0,0,0,0,1,0
Smim12,3,5,14,12,8,6
Gja4,0,0,0,1,0,0
Zscan20,0,1,0,0,1,0
Tlr12,0,0,2,0,2,1
Phc2,3,13,16,18,13,19
A3galt2,0,0,0,0,1,0
Zfp362,2,4,7,2,8,3
Trim62,0,0,0,0,1,0
Azin2,0,0,0,6,0,0
Ak2,5,18,28,10,12,9
1700086P04Rik,0,1,0,0,0,0
Rnf19b,11,75,77,29,41,38
Hpca,0,0,0,0,1,2
Fndc5,0,0,0,1,0,0
S100pbp,1,2,6,2,1,2
Yars,2,2,2,1,1,1
C77080,0,0,0,0,1,0
Gm12976,0,0,1,0,0,0
Rbbp4,10,17,37,22,22,17
Gm26722,0,0,1,0,1,0
Zbtb8os,4,8,15,20,10,5
Zbtb8a,2,1,3,1,1,0
Bsdc1,1,10,8,8,7,6
Marcksl1,123,290,464,292,262,409
Hdac1,3,10,17,14,10,7
Lck,0,0,1,0,0,0
Fam167b,2,5,4,6,4,2
Eif3i,8,25,48,50,26,32
Tmem234,11,34,56,49,43,27
Dcdc2b,1,0,0,0,0,0
Iqcc,1,1,2,3,2,3
Ccdc28b,2,9,12,4,11,7
Txlna,4,7,11,14,11,9
Kpna6,2,3,2,4,2,3
Tmem39b,0,7,5,8,1,4
Khdrbs1,6,13,32,24,23,22
Ptp4a2,19,55,84,67,45,57
Spocd1,0,0,0,0,1,0
Adgrb2,0,0,0,0,1,0
Pef1,4,4,4,6,3,3
Tinagl1,0,1,0,0,0,0
Fabp3,0,0,0,1,2,0
Zcchc17,1,15,17,12,9,7
Snrnp40,3,15,6,6,7,6
Nkain1,1,0,0,2,0,0
Pum1,4,14,19,16,12,16
Sdc3,4,20,37,10,11,24
Laptm5,110,223,379,261,213,265
Ptpru,0,0,0,1,0,0
Mecr,2,4,4,8,4,5
Srsf4,2,3,6,8,5,6
Epb41,4,5,12,6,10,3
Gm10300,0,0,1,0,0,0
Ythdf2,5,13,16,14,10,16
Gmeb1,2,8,5,7,3,2
Gm28874,0,0,1,0,0,0
Taf12,4,5,12,8,7,8
Rab42,1,0,0,2,0,0
Snhg12,6,9,20,16,12,27
Trnau1ap,5,12,19,14,9,12
Rcc1,0,0,5,2,1,2
Gm17300,1,0,0,0,1,0
Phactr4,3,2,6,7,8,4
Med18,0,0,1,0,0,0
Sesn2,0,1,3,4,0,4
Atpif1,46,81,120,120,113,69
Dnajc8,7,31,35,23,28,29
Ptafr,23,42,68,49,60,70
Eya3,4,1,7,3,1,2
Xkr8,2,0,1,2,2,1
Smpdl3b,4,6,15,8,5,4
Rpa2,3,3,5,4,4,3
Themis2,4,19,29,19,21,20
Ppp1r8,4,0,4,3,0,3
Stx12,4,20,21,21,18,14
Fam76a,6,14,21,26,10,12
Fgr,0,1,3,0,2,2
Ahdc1,1,1,2,2,0,1
Wasf2,20,38,58,46,58,42
Map3k6,0,0,0,0,1,0
Tmem222,5,7,8,13,6,11
Wdtc1,3,0,5,2,1,2
Slc9a1,2,4,2,5,2,5
Nudc,12,31,44,38,21,34
Gpatch3,0,1,3,2,3,3
Gpn2,0,2,2,8,1,2
Sfn,0,0,0,0,1,1
Zdhhc18,1,0,3,2,2,3
Pigv,0,3,6,3,1,4
Arid1a,13,29,42,20,17,29
Rps6ka1,3,12,21,13,19,12
Hmgn2,12,34,47,46,27,28
Dhdds,2,2,4,9,3,2
Cd52,101,202,376,54,144,203
Ubxn11,0,1,0,0,0,0
Sh3bgrl3,126,391,421,360,240,320
Cep85,0,5,7,4,9,7
Zfp593,4,4,8,8,4,5
Pdik1l,1,0,1,2,2,4
Pafah2,1,0,1,1,0,0
Stmn1,3,14,16,40,24,5
Paqr7,3,4,5,9,5,6
Mtfr1l,5,6,18,21,12,15
Sepn1,2,12,13,4,5,5
Man1c1,13,33,47,36,23,44
Ldlrap1,1,2,6,6,3,2
Tmem57,0,4,22,13,11,7
Tmem50a,36,74,144,101,92,99
Rsrp1,59,56,163,220,151,84
Syf2,13,26,43,37,19,23
Runx3,8,10,19,0,2,11
Clic4,34,66,133,52,67,41
Srrm1,13,32,43,38,34,35
Ncmap,0,0,1,0,0,0
Rcan3,3,1,4,3,4,2
Nipal3,1,2,1,2,2,4
Ifnlr1,1,0,1,0,0,0
Srsf10,9,24,24,11,10,19
Pnrc2,5,5,7,9,6,11
Cnr2,1,3,1,1,0,0
Fuca1,23,33,73,52,38,51
Hmgcl,9,15,16,28,19,20
Gale,1,0,3,0,0,0
Lypla2,1,10,15,9,6,14
Pithd1,1,5,10,8,14,4
Tceb3,4,19,28,15,7,15
Gm24362,0,0,0,1,0,0
Rpl11,180,443,743,463,402,397
Id3,2,18,9,7,1,5
E2f2,0,0,1,0,0,1
Asap3,0,1,0,1,0,1
Tcea3,0,0,1,0,0,1
Zfp46,1,0,0,3,2,1
Hnrnpr,9,8,22,24,12,10
Luzp1,3,9,21,10,8,10
Kdm1a,6,2,9,4,8,7
Ephb2,0,1,0,0,1,0
C1qb,848,1975,3160,2179,1712,2148
C1qc,628,1424,2429,1623,1493,1734
C1qa,1056,2506,3834,2766,2222,2567
Zbtb40,0,2,2,0,0,0
Cdc42,97,187,316,246,158,213
2810405F17Rik,1,0,0,0,1,0
Usp48,4,3,14,12,7,7
Rap1gap,0,1,2,0,2,0
Ece1,0,0,0,0,2,4
Gm13012,0,0,0,1,0,0
Eif4g3,12,28,17,26,13,19
Hp1bp3,15,16,33,27,18,19
Ddost,13,22,53,46,24,42
Pink1,3,13,15,21,13,13
Mul1,1,6,10,7,10,4
Camk2n1,5,7,6,14,7,6
Ubxn10,0,0,0,1,0,0
Pla2g2d,25,6,32,33,32,8
Otud3,0,2,3,1,2,2
Tmco4,1,3,0,2,2,0
Nbl1,0,1,4,0,1,1
Minos1,19,44,73,50,46,29
Gm16287,0,0,0,1,0,1
Capzb,32,53,108,100,54,88
Pqlc2,0,2,8,4,4,4
Akr7a5,0,5,8,4,10,8
Mrto4,4,6,10,16,8,13
Emc1,4,13,7,6,13,9
Ubr4,2,4,12,9,6,4
2700016F22Rik,0,3,5,1,3,0
Iffo2,1,5,3,9,4,9
Aldh4a1,2,4,4,1,2,1
Klhdc7a,0,0,0,1,0,0
Igsf21,0,1,0,0,0,0
Arhgef10l,1,7,8,4,6,4
Rcc2,5,17,25,18,18,15
Padi4,0,0,0,0,1,8
Padi3,0,0,0,1,0,0
Padi2,0,1,3,0,1,0
Gm13031,0,1,0,0,0,0
Sdhb,9,31,40,38,21,13
Atp13a2,3,22,11,26,31,32
Crocc,0,0,2,0,0,0
Necap2,9,25,48,41,26,38
Szrd1,5,18,17,13,9,26
Fbxo42,1,8,5,0,1,7
Arhgef19,0,1,0,0,1,0
Epha2,0,1,1,3,1,0
Gm13075,0,0,0,0,29,0
Zbtb17,2,3,2,2,0,1
Spen,1,5,14,6,8,10
Fblim1,8,9,5,6,5,5
Tmem82,1,0,1,1,0,2
Plekhm2,5,8,11,9,8,5
Ddi2,3,8,21,6,10,14
Dnajc16,1,4,5,3,4,1
Casp9,1,0,4,6,4,6
Efhd2,39,144,236,133,80,122
Gm29367,0,0,0,2,2,2
Fhad1,0,0,1,2,0,1
4930455G09Rik,0,0,2,0,0,0
Tmem51,0,1,3,1,0,1
Tmem51os1,0,0,1,0,0,0
Prdm2,3,6,10,9,4,4
Pdpn,0,0,0,1,0,0
