"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Phf21a",0.910558463078443,5.37293263536261,2.16449470289627,0.0498567591720724,0.656771041004574,-3.7782597333471
"Gltp",-0.614203311963723,6.19921040950037,-2.16385491648742,0.0499149518858157,0.656771041004574,-3.96865276238956
"Ets1",-0.430834632027787,8.49746953790784,-2.16154972227794,0.0501251527049343,0.656771041004574,-4.31045371720062
"Hnrnpr",0.643823146870316,6.23232726925832,2.15871823682102,0.0503844792892119,0.656771041004574,-3.95700774506472
"Leng8",-0.72012022490148,6.18238033989976,-2.15863359388157,0.0503922507825328,0.656771041004574,-3.96538210199157
"0610007P14Rik",0.733702628344662,5.94159651769678,2.15494575545119,0.0507319423123934,0.658079440373028,-3.90472415468654
"Rpl34",-0.366854796006631,12.3058299423528,-2.14979187219845,0.0512102676620667,0.658141369253056,-4.72822832821758
"Ipcef1",-1.01149707880762,5.55999225985314,-2.14973719513394,0.0512153647346014,0.658141369253056,-3.80057780163309
"Ccr2",-1.2996799190579,5.76835940194619,-2.14629166732469,0.0515375212788309,0.659200853566441,-3.84062727372739
"Cox5a",-0.447119087934348,8.25813393059243,-2.13932974856725,0.052194255274422,0.662099439728632,-4.32210126038554
"Dbi",-0.537832211307144,7.11419623992196,-2.13878822843165,0.0522456648804048,0.662099439728632,-4.1685669617632
"Atp6ap2",-0.691656951137472,5.99656091830505,-2.13245273132945,0.0528506575276298,0.666694074316431,-3.96120403033056
"Tmsb4x",-0.287564100684121,13.7930591710686,-2.12419682016562,0.0536488618950533,0.673672923339711,-4.94684790594358
"Rpn2",0.581059768675288,6.80944779455957,2.11822966074985,0.0542327766178334,0.674509885190377,-4.14795989855084
"Zeb2",0.765070617588483,6.19223177780307,2.11627999937877,0.0544248421027897,0.674509885190377,-4.00408296602533
"S100a4",-0.41502457230641,10.0854396570113,-2.11320131835044,0.05472942244253,0.674509885190377,-4.55425714195571
"Phip",0.742950222333274,6.38107015023845,2.10830665392829,0.0552169362944972,0.674509885190377,-4.05522979183134
"Tmpo",-0.602718537271292,6.46816873584835,-2.10761959884269,0.0552856908452424,0.674509885190377,-4.1110225880821
"Atp5l",-0.390447201714788,8.83236055367555,-2.10700856718787,0.0553469046585233,0.674509885190377,-4.43249363004706
"Cnot6l",-0.582065481423354,7.22683672311673,-2.10299193343018,0.055750870310909,0.674509885190377,-4.241623389988
"Rnf167",0.675330012363635,6.43497359436515,2.09742100881622,0.0563157039578324,0.674509885190377,-4.08426338273948
"Uba52",-0.660129589280084,11.3290916884432,-2.09550349043852,0.0565113498422537,0.674509885190377,-4.70693640553431
"Ptpn18",-0.320139140997068,9.78796951248237,-2.09455450541358,0.0566084093962104,0.674509885190377,-4.55327572854271
"Cox8a",-0.371849262554111,9.65344598208451,-2.09394664699922,0.0566706609664078,0.674509885190377,-4.53923365633413
"Pmepa1",0.882758335182975,6.74445752159678,2.09333753318369,0.0567331050093614,0.674509885190377,-4.13334056015207
"Card19",0.848653273261086,5.49733917459908,2.09049293468979,0.0570255711089035,0.674509885190377,-3.90516467056582
"Tmem119",1.36792959998318,5.106692551514,2.08250321837383,0.0578545488081032,0.674509885190377,-3.8355106499257
"Vps29",-0.554017292239838,6.44095852398813,-2.08205807824202,0.0579010624807865,0.674509885190377,-4.14685643985445
"Zbtb7a",0.522996158412429,6.68461321125617,2.07907194378545,0.0582139899707605,0.674509885190377,-4.18539793621408
"Tmem71",-1.00980389764728,5.64511200564665,-2.07800504520869,0.0583261745364805,0.674509885190377,-3.91821647845402
