gene,log2FC_z,p,padj
4931414P19Rik,-0.07313255423293245,0.8487671843786774,0.9957145576505264
4931415C17Rik,-0.46449305176404165,0.2665132564588739,0.9857739113502277
4931428F04Rik,-0.2030156965383468,0.5913245813193184,0.9899338981042789
4931440F15Rik,-0.01935419389047714,0.9637009527178532,0.9979433009737192
4931440P22Rik,-0.5549372977750735,0.1218961608037555,0.9828772960271867
4932438A13Rik,0.2192941590175294,0.5658490958076732,0.98927337269165
4932438H23Rik,0.2678729556262965,0.5344495079612852,0.9857739113502277
4932441J04Rik,-0.0899164845173244,0.8247092365897714,0.9957145576505264
4932443I19Rik,-1.0871337974835182,0.0023213401629258792,0.6011669393534713
4933404O12Rik,-0.7573767629043517,0.016535239827746642,0.8484314809436443
4933406C10Rik,-0.5390316745764573,0.18816340372654122,0.9857739113502277
4933406I18Rik,-0.27002570464667075,0.4413050314285224,0.9857739113502277
4933406P04Rik,0.4218218893720393,0.22902016682567503,0.9857739113502277
4933407K13Rik,-0.33483211609574126,0.4071018829148865,0.9857739113502277
4933407L21Rik,0.08294679789055187,0.7945481033475774,0.9957145576505264
4933408B17Rik,0.19325775148399782,0.6860950006555208,0.9907265494637723
4933413G19Rik,-0.4181149371230091,0.31944434528149734,0.9857739113502277
4933415A04Rik,0.5432794325673742,0.24878789044876262,0.9857739113502277
4933416E14Rik,-0.10533639984022176,0.7759449986880148,0.9957145576505264
4933417D19Rik,-0.208903298396458,0.5607084149479931,0.9878955165047228
4933421O10Rik,0.1607675214190211,0.6810777623279063,0.9900843878271318
4933427D14Rik,-0.15399526042104641,0.6768335126052225,0.9900843878271318
4933427G23Rik,0.603591560243544,0.12092654780971814,0.9828772960271867
4933427I22Rik,0.3180306693829768,0.37010774368942995,0.9857739113502277
4933431E20Rik,0.21126801694380082,0.5863285913161621,0.9899338981042789
4933431K14Rik,-0.029558742778537546,0.9434831317629196,0.9974522354524169
4933434E20Rik,-0.5234796966031998,0.19109184143161484,0.9857739113502277
4933439C10Rik,-0.023207228766874345,0.958750896875286,0.9974522354524169
4933440N22Rik,0.22469191350755036,0.5598469784761171,0.9878955165047228
5031425E22Rik,0.2593289129150326,0.5113782894874334,0.9857739113502277
5031434O11Rik,-0.889425207308848,0.019385146603677742,0.8588710698950669
5031439G07Rik,-0.23314998699394807,0.5469307546184501,0.9857739113502277
5033404E19Rik,-0.4747113275358512,0.20699869736206244,0.9857739113502277
5033417F24Rik,-0.30783450984370875,0.43839714045550104,0.9857739113502277
5033426O07Rik,-0.18035206508629342,0.609937678131635,0.9899338981042789
5033430I15Rik,-0.46161856708232096,0.2866269498653149,0.9857739113502277
5330413P13Rik,0.20935771065624437,0.6351619429492557,0.9899338981042789
5330416C01Rik,-0.26913518922660057,0.4780644406723711,0.9857739113502277
5330417C22Rik,0.2466749958749318,0.5184594147091038,0.9857739113502277
5330429C05Rik,0.5477808723226388,0.08821848060896792,0.9828772960271867
5330434G04Rik,0.04621796511898532,0.8959088713704885,0.9957145576505264
5330437M03Rik,-0.1655051703455295,0.7134599980745655,0.9912238977957673
5330439K02Rik,0.08196991362483527,0.8233752575067335,0.9957145576505264
5430400D12Rik,-0.3647957110776642,0.36278289443950745,0.9857739113502277
5430402O13Rik,0.006579458812200329,0.9868799167355496,0.9994993364511346
5430403G16Rik,-0.06559030957695647,0.8700205297767216,0.9957145576505264
5430405H02Rik,0.3406428037747639,0.4217491756589793,0.9857739113502277
5430416N02Rik,0.08770888787512168,0.8407864647317645,0.9957145576505264
5530601H04Rik,-0.11895618231635982,0.7617271122828378,0.995391671407995
5730405O15Rik,-0.5033709969201446,0.17343649678881617,0.9857739113502277
5730409E04Rik,-0.5836913589783629,0.11707716844576783,0.9828772960271867
5730422E09Rik,-0.22670466415615104,0.5883602443169208,0.9899338981042789
5730455P16Rik,-0.05921755096485691,0.8755810359762705,0.9957145576505264
5730522E02Rik,-0.2714729059161335,0.4749042782979843,0.9857739113502277
5730559C18Rik,0.6508072325152197,0.12443473014078639,0.9828772960271867
5830417I10Rik,0.19621346097507475,0.6278138613352856,0.9899338981042789
5830444B04Rik,0.11443284465978998,0.756360770459516,0.995002303447194
5830487J09Rik,-0.33528577771841295,0.42981686759223975,0.9857739113502277
5930403N24Rik,-1.0554660180441446,0.003544106709966987,0.6078585500663042
5930409G06Rik,0.23400294588646686,0.5141079095636728,0.9857739113502277
5930412G12Rik,-0.5732699689363905,0.1415115210124291,0.9857739113502277
5930420M18Rik,0.008027178213677981,0.9819409094043346,0.9994993364511346
5930422O12Rik,0.37274307045858623,0.3863046645199544,0.9857739113502277
5930430L01Rik,-0.4033889878902206,0.3185472655119642,0.9857739113502277
6030419C18Rik,-0.8022548916057701,0.034216545743370706,0.9286371894959342
6030442K20Rik,0.6885626567626615,0.0750472931361414,0.9797091146849901
6030443J06Rik,-0.07850573099076805,0.8555495169047579,0.9957145576505264
6030445D17Rik,-0.6727188296560719,0.05456810923575375,0.949087923646411
6030458C11Rik,-0.23042575553266664,0.5579772321279544,0.9872968975531073
6230400D17Rik,0.1507456282291559,0.7054681384725151,0.9912238977957673
6330403K07Rik,-0.13247589174752633,0.7249926062407915,0.9925210179098468
6330403L08Rik,-0.3074963368828096,0.4257897154989095,0.9857739113502277
6330409D20Rik,-0.20798816289270555,0.6265601929793904,0.9899338981042789
6330418K02Rik,0.2488094353443414,0.5248319736856064,0.9857739113502277
6330549D23Rik,-0.39826785225146316,0.3206989830749608,0.9857739113502277
6330562C20Rik,-0.41867292766172215,0.2915182716763445,0.9857739113502277
6430511E19Rik,-0.2183171668738596,0.548604727753972,0.9858081103517109
6430548M08Rik,-0.3327191490611881,0.438159692670642,0.9857739113502277
6430550D23Rik,-0.4360868742006172,0.2543588197706802,0.9857739113502277
6430571L13Rik,-0.8786935545404829,0.017013577363337615,0.8484314809436443
6430573F11Rik,-0.30202268821861045,0.43014068480687767,0.9857739113502277
6430573P05Rik,-0.9832629589962818,0.010078309751574324,0.7501748770895837
6430590A07Rik,0.09574145856524988,0.8346638704293636,0.9957145576505264
6530401F13Rik,0.2896540830093412,0.4602171232731263,0.9857739113502277
6530402F18Rik,0.11134942736583316,0.7880912445186236,0.9957145576505264
6530403H02Rik,-0.17272668211237913,0.699334499669353,0.9912238977957673
6530411M01Rik,-0.10877080666751278,0.7785845716815442,0.9957145576505264
6720427I07Rik,0.22259204571971342,0.6086116580442023,0.9899338981042789
6720483E21Rik,0.04929197965418253,0.8913328465300451,0.9957145576505264
6720489N17Rik,0.17123307268331495,0.6737116456028777,0.9900843878271318
6820408C15Rik,-0.24419966318373587,0.5446477781195163,0.9857739113502277
6820431F20Rik,0.09055577912913197,0.8023053130265047,0.9957145576505264
7630403G23Rik,-0.7203930880887494,0.07559400918361026,0.9797091146849901
8030453O22Rik,1.1181798680957704,0.0010952769176579198,0.5964219124666067
8030462N17Rik,-0.04818925240880231,0.9039143718118845,0.9957145576505264
8430408G22Rik,0.866340769452213,0.01629298877418743,0.8484314809436443
8430422M14Rik,-0.06489810661640587,0.8689624287489708,0.9957145576505264
8430429K09Rik,-0.19816409085824255,0.6473041413380205,0.9899338981042789
8430432A02Rik,0.14464473605960793,0.7243406915527884,0.9923360617987105
9030407P20Rik,-0.5042825108851998,0.22096721160029156,0.9857739113502277
9030612E09Rik,-0.25945488542673106,0.43946196043620034,0.9857739113502277
9030624G23Rik,-0.09195707272485515,0.8177328662911771,0.9957145576505264
9030624J02Rik,-0.15500294332944048,0.7036392730091181,0.9912238977957673
9130011E15Rik,0.5034501792697977,0.207436424441803,0.9857739113502277
9130017K11Rik,-0.1876166121411293,0.6557011453871172,0.9899338981042789
9130019O22Rik,-0.3468569403769227,0.3775775360716331,0.9857739113502277
9130019P16Rik,-0.3133427846187389,0.45724193186121714,0.9857739113502277
9130023H24Rik,-0.4728696092037836,0.217537712816967,0.9857739113502277
9130024F11Rik,-0.3523240061515667,0.3872923437258867,0.9857739113502277
9130213A22Rik,-0.6890750084017981,0.061544840322639724,0.951097323810929
9130221H12Rik,-0.2521084375622088,0.5355120509285239,0.9857739113502277
9130401M01Rik,0.2745665824934049,0.49092169493138255,0.9857739113502277
9130604C24Rik,-0.16587085612159846,0.6537698664252378,0.9899338981042789
9230110C19Rik,0.1557350280326406,0.707388404129728,0.9912238977957673
9230112E08Rik,0.13418384155498667,0.7461024408608978,0.9943911083242979
9230114K14Rik,-0.06415519365948275,0.8745280870180516,0.9957145576505264
9330020H09Rik,-0.11663653303592383,0.7611004145344168,0.995391671407995
9330104G04Rik,5.891652829114684e-05,0.9998800585240346,0.9999491646977561
9330111N05Rik,-0.3152886904061159,0.4199241761283069,0.9857739113502277
9330121J05Rik,0.5694677507239662,0.1438176331344929,0.9857739113502277
9330136K24Rik,-0.2094368715456995,0.643995211556749,0.9899338981042789
9330151L19Rik,-0.16076154783954388,0.7176145494223242,0.9913738368401528
9330154J02Rik,0.19894351585534548,0.5428520845236279,0.9857739113502277
9330158H04Rik,0.5564127053916811,0.1752593297630102,0.9857739113502277
9330159F19Rik,0.32855120322772896,0.3620077846752694,0.9857739113502277
9330159M07Rik,-0.17786728765272203,0.6227659740674106,0.9899338981042789
9330160F10Rik,0.15868526508346556,0.7015571480133058,0.9912238977957673
9330161L09Rik,0.02899531400183355,0.9397928871442756,0.9974522354524169
9330162012Rik,-0.6517583325775268,0.09906083927715327,0.9828772960271867
9330171B17Rik,-0.2755043499684418,0.49767092476633434,0.9857739113502277
9330179D12Rik,-0.05403970918355755,0.8952753894004323,0.9957145576505264
9330182L06Rik,0.05938957557246151,0.8799723226863633,0.9957145576505264
9430002A10Rik,0.1726954109785515,0.626332731320092,0.9899338981042789
9430015G10Rik,-0.01347636560800283,0.972640922144569,0.9994993364511346
9430021M05Rik,-0.5796878043213759,0.1943120161579886,0.9857739113502277
9430037G07Rik,0.4009110678096228,0.3234119014052126,0.9857739113502277
9430038I01Rik,0.147393556683713,0.7085932285043613,0.9912238977957673
9430041J12Rik,0.30123726861008304,0.4588893814438667,0.9857739113502277
9430053O09Rik,-0.19044169657191998,0.599803493613393,0.9899338981042789
9430065F17Rik,-0.8882945928766584,0.041932710710144455,0.9428547183399831
9430091E24Rik,0.2565926905397693,0.4716161989595137,0.9857739113502277
9530026P05Rik,-0.24184717633957017,0.5212253301697167,0.9857739113502277
9530036O11Rik,-0.00020075448726031286,0.9995897887291918,0.9999491646977561
9530051G07Rik,0.3056792337511815,0.3764038245789653,0.9857739113502277
9530052E02Rik,-0.48683444568983925,0.22331116553903968,0.9857739113502277
9530059O14Rik,-0.6807899790859441,0.10170806541941985,0.9828772960271867
9530068E07Rik,0.09792207874660094,0.8028049119847198,0.9957145576505264
9530077C05Rik,0.25987485129863436,0.5395049508015417,0.9857739113502277
9530080O11Rik,0.17054651392977377,0.6577750360371821,0.9899338981042789
9530082P21Rik,-0.6090870692576005,0.142771276876021,0.9857739113502277
9630001P10Rik,-0.37241560642696314,0.26313629801954985,0.9857739113502277
9630010A21Rik,-0.11595176666460995,0.7428655460357494,0.9943763054208891
9630028B13Rik,0.5317319300582528,0.11227879188943078,0.9828772960271867
9930004E17Rik,-0.1033302771478606,0.8082471339967173,0.9957145576505264
9930012K11Rik,-0.21539102343653052,0.6111019711200477,0.9899338981042789
9930014A18Rik,-1.3608344891451016,0.0005577233454081602,0.47978056735368707
9930021J03Rik,-0.2582957213426612,0.522436641626567,0.9857739113502277
9930104L06Rik,-0.06645660868264004,0.8548905937481477,0.9957145576505264
9930111J21Rik2,-0.28900629089886265,0.4657572599751317,0.9857739113502277
A130010J15Rik,-0.6246206914373924,0.07868455501566653,0.9803703357793092
A130014A01Rik,-0.060714820508106684,0.8609791833517623,0.9957145576505264
A230001M10Rik,-0.6992111071067922,0.06238126380488185,0.951097323810929
A230005M16Rik,-0.6243767805269796,0.10932772633917727,0.9828772960271867
A230006K03Rik,0.14447090254134748,0.6980339802776192,0.9912238977957673
A230009B12Rik,-0.3370634931386824,0.3755987468971457,0.9857739113502277
A230050P20Rik,-0.20927206751020702,0.5939623852452907,0.9899338981042789
A230056P14Rik,0.09679695471613028,0.7945351246896708,0.9957145576505264
A230060F14Rik,0.5413266295751331,0.1102759015903703,0.9828772960271867
A230065N10Rik,-0.4665096580034406,0.29567920073596377,0.9857739113502277
A230072C01Rik,-0.0766350759503362,0.8458325693825868,0.9957145576505264
A230072E10Rik,0.220015922381668,0.5695841869303607,0.9899338981042789
A230077H06Rik,0.44461158314654803,0.27832318281855417,0.9857739113502277
A230083G16Rik,-0.2884795739998527,0.37665951758036864,0.9857739113502277
A230087F16Rik,0.13305312852370213,0.7688534607492489,0.9955155304142749
A230103J11Rik,-0.25030944539231326,0.5069682527659823,0.9857739113502277
A230107N01Rik,0.48722556665041195,0.19045667570985678,0.9857739113502277
A2m,0.1516914876613496,0.6953591193789229,0.9912238977957673
A330008L17Rik,-0.1241134235900391,0.7497650123884538,0.9948153603565614
A330009N23Rik,-0.6034590427098645,0.10829920926512923,0.9828772960271867
A330015K06Rik,-0.5519492242195315,0.15154233117535865,0.9857739113502277
A330023F24Rik,0.12948466184386773,0.7562315200198506,0.995002303447194
A330033J07Rik,-0.6469508839753694,0.09610684406220239,0.9828772960271867
A330035P11Rik,-0.15062031623136446,0.6995228574914029,0.9912238977957673
A330040F15Rik,0.22618525167061676,0.586576111015425,0.9899338981042789
A330041J22Rik,-0.07488933142924734,0.8576376878642856,0.9957145576505264
A330048O09Rik,-0.15104865348995156,0.6912469698694759,0.9912238977957673
A330069E16Rik,0.43148567069966065,0.22975530406473973,0.9857739113502277
A330074H02Rik,0.11694369000492008,0.7636177343509408,0.995391671407995
A330074K22Rik,-0.5214162454935849,0.11667540781957106,0.9828772960271867
A330102I10Rik,0.17215915878720026,0.6500238409498694,0.9899338981042789
A3galt2,0.14028969994736662,0.7241463441368213,0.9923360617987105
A430005L14Rik,0.35689327999001463,0.3329891862145797,0.9857739113502277
A430010J10Rik,-0.7162813039431895,0.11326024973984439,0.9828772960271867
A430018G15Rik,0.07475908220627428,0.8487380753341478,0.9957145576505264
A430027H14Rik,-0.7328145296240832,0.09705124289092314,0.9828772960271867
A430033K04Rik,-0.0013899624893871456,0.9973500834096355,0.999883274722964
A430035B10Rik,0.24592501465081792,0.61365524764754,0.9899338981042789
A430046D13Rik,-0.7557020496871261,0.07062883107152007,0.9785107381831241
A430057M04Rik,-0.4508230945694299,0.17060106126984256,0.9857739113502277
A430105I19Rik,-0.4165318788652594,0.2921331631610499,0.9857739113502277
A430105J06Rik,0.5856992593181061,0.13862406045119122,0.9857739113502277
A430106G13Rik,-0.25831064176845153,0.5027121157652603,0.9857739113502277
A430108G06Rik,-0.49908342696939323,0.1796927014239699,0.9857739113502277
A430110L20Rik,-0.32710876181464876,0.3104695843335338,0.9857739113502277
A4galt,-0.7075617517124422,0.0663913879825814,0.9688669440431757
A530013C23Rik,-0.5423609479819472,0.15686309184746597,0.9857739113502277
A530017D24Rik,0.30930027884580347,0.4550635125133613,0.9857739113502277
A530041M06Rik,0.17997841068963816,0.6404920435066128,0.9899338981042789
A530053G22Rik,0.417111407756886,0.24225517098097807,0.9857739113502277
A530058N18Rik,0.04036576376977963,0.9158978196759989,0.9960695304050876
A530072M11Rik,0.09766240355010962,0.7859917820979634,0.9957145576505264
A630001G21Rik,-0.19639239271510084,0.5836625784925411,0.9899338981042789
A630023P12Rik,-0.697305045992761,0.08306412233171942,0.9824171433538732
A630052C17Rik,-0.08159690858200119,0.8436244076840731,0.9957145576505264
A630072M18Rik,-0.6323910191854922,0.11270876601973315,0.9828772960271867
A730011C13Rik,0.17118624424417264,0.6149315120496599,0.9899338981042789
A730017C20Rik,-0.953884522381441,0.023365037812506703,0.8688673247417724
A730017L22Rik,-0.35947424691551705,0.31391243919387524,0.9857739113502277
A730020E08Rik,-0.28604497416485164,0.5158431126810854,0.9857739113502277
A730020M07Rik,0.5881181922438417,0.09195003598611196,0.9828772960271867
A730035I17Rik,0.16983423703345743,0.6789123508350878,0.9900843878271318
A730036I17Rik,-1.1218820813832422,0.002137824805160869,0.6000161619818172
A730056A06Rik,-0.11284984167176049,0.7680464583158262,0.995391671407995
A730060N03Rik,-0.7408126342319915,0.06658520507564052,0.9688669440431757
A730081D07Rik,-0.11481073014213411,0.7672972327029646,0.995391671407995
A730089K16Rik,0.3387500278673629,0.45557881788462584,0.9857739113502277
A830005F24Rik,-0.06231503945224766,0.8724006195127761,0.9957145576505264
A830008E24Rik,0.25787068458870044,0.5902591235852734,0.9899338981042789
A830011K09Rik,-0.15458710625857258,0.7083440398380554,0.9912238977957673
A830018L16Rik,0.4820279514956394,0.20898741259730116,0.9857739113502277
A830019L24Rik,-0.5306629692970093,0.18070566387766848,0.9857739113502277
A830019P07Rik,-0.2637129174221008,0.5188301306016607,0.9857739113502277
A830036E02Rik,-0.15235864921995004,0.7221455059794372,0.9921429617158433
A830052D11Rik,-0.10035776670646746,0.8132862815357147,0.9957145576505264
A830073O21Rik,0.1621199613043989,0.7108604660296495,0.9912238977957673
A830082K12Rik,-0.11759537393270751,0.7367973588987875,0.9942515885498023
A830092H15Rik,-0.046700989240490653,0.8870923277920375,0.9957145576505264
A930003A15Rik,0.20198093309326914,0.6650251671879444,0.9900843878271318
A930003O13Rik,-0.16732125427261185,0.6694842857902719,0.9900843878271318
A930004D18Rik,-0.2828145904310537,0.5224099586427456,0.9857739113502277
A930004J17Rik,0.14256476741649565,0.7074871805781385,0.9912238977957673
A930005G22Rik,-0.9147585169527019,0.027217392443712785,0.8940941361694397
