gene,dataset,log2FC,p,padj,n_post,n_ctrl
Cotl1,GSE174412,0.3586811293333332,0.6992517941492006,0.999306759172173,3,3
Cox10,GSE174412,-0.06219669533333372,0.8819853354902266,0.999306759172173,3,3
Cox11,GSE174412,0.11485036500000012,0.8857104589863546,0.999306759172173,3,3
Cox14,GSE174412,-0.22880899033333302,0.8193032338312799,0.999306759172173,3,3
Cox15,GSE174412,-0.00623691833333373,0.9719394642049802,0.999306759172173,3,3
Cox16,GSE174412,-0.861703150666667,0.6555235040740806,0.999306759172173,3,3
Cox17,GSE174412,-0.6350870099999999,0.1856832554931887,0.999306759172173,3,3
Cox18,GSE174412,-0.14737666699999985,0.38089296100238995,0.999306759172173,3,3
Cox19,GSE174412,-0.08422096733333317,0.6997931654690197,0.999306759172173,3,3
Cox20,GSE174412,1.06531950666667,0.5355427140585448,0.999306759172173,3,3
Cox4i1,GSE174412,-5.209343723333333,0.3200322468626752,0.999306759172173,3,3
Cox4i2,GSE174412,0.4475227533333333,0.1736597510230436,0.999306759172173,3,3
Cox5a,GSE174412,-4.171166830000001,0.2169907751065883,0.999306759172173,3,3
Cox5b,GSE174412,-0.27387369766666647,0.2871819162426843,0.999306759172173,3,3
Cox6a1,GSE174412,0.722052578,0.44552144679422234,0.999306759172173,3,3
Cox6a2,GSE174412,0.2323016343333335,0.7912583328652585,0.999306759172173,3,3
Cox6b1,GSE174412,-18.087585013333324,0.7832658116759219,0.999306759172173,3,3
Cox6b2,GSE174412,-0.04371693366666667,0.42264973081037416,0.999306759172173,3,3
Cox6c,GSE174412,-2.473995483333333,0.6797306462308706,0.999306759172173,3,3
Cox7a2,GSE174412,1.4805418533333352,0.39402800953923844,0.999306759172173,3,3
Cox7a2l,GSE174412,-0.8809870199999992,0.8155647327800075,0.999306759172173,3,3
Cox7b,GSE174412,-3.158979290000003,0.14717830482871502,0.999306759172173,3,3
Cox7b2,GSE174412,0.07180057300000002,0.5608500359831391,0.999306759172173,3,3
Cox7c,GSE174412,0.10606333633333342,0.6293817831033702,0.999306759172173,3,3
Cox8a,GSE174412,-1.293428110999999,0.8626546341068052,0.999306759172173,3,3
Cp,GSE174412,0.5931396836666669,0.08851051392166914,0.999306759172173,3,3
Cpa2,GSE174412,-0.013220015333333335,0.8898198230437762,0.999306759172173,3,3
Cpa3,GSE174412,-0.03380178599999999,0.6361095399684454,0.999306759172173,3,3
Cpa4,GSE174412,-0.065680792,0.2411991169242426,0.999306759172173,3,3
Cpa6,GSE174412,-0.30720829233333335,0.3089676412032871,0.999306759172173,3,3
Cpb1,GSE174412,-0.004258952666666663,0.95322152024583,0.999306759172173,3,3
Cpd,GSE174412,-1.6103339366666667,0.1989405346271884,0.999306759172173,3,3
Cpe,GSE174412,6.956232433333298,0.910658053978173,0.999306759172173,3,3
Cpeb1,GSE174412,0.24380477866666705,0.854887185142082,0.999306759172173,3,3
Cpeb2,GSE174412,0.326567042333334,0.6094848728379322,0.999306759172173,3,3
Cpeb3,GSE174412,-0.5534023236666661,0.52539023323963,0.999306759172173,3,3
Cpeb4,GSE174412,3.1807764800000022,0.3818749340600235,0.999306759172173,3,3
Cped1,GSE174412,-0.13412977799999992,0.3645297383684552,0.999306759172173,3,3
Cplx1,GSE174412,7.036240683333347,0.5421973952768314,0.999306759172173,3,3
Cplx2,GSE174412,10.801720666666682,0.6631432753144408,0.999306759172173,3,3
Cplx3,GSE174412,0.2517153540000008,0.6283012227144534,0.999306759172173,3,3
Cplx4,GSE174412,0.04304571566666667,0.4226497308103741,0.999306759172173,3,3
Cpm,GSE174412,0.3816817749999999,0.2496564313977134,0.999306759172173,3,3
Cpn1,GSE174412,0.019317839666666666,0.4389340838187638,0.999306759172173,3,3
Cpne1,GSE174412,0.8261832813333334,0.3234305846480178,0.999306759172173,3,3
Cpne2,GSE174412,0.031793380999999954,0.8967500216335568,0.999306759172173,3,3
Cpne3,GSE174412,-0.10940442566666686,0.9088496258992054,0.999306759172173,3,3
Cpne4,GSE174412,-2.562696973333333,0.4548774706295275,0.999306759172173,3,3
Cpne5,GSE174412,0.7012820659999992,0.30159777409480126,0.999306759172173,3,3
Cpne6,GSE174412,0.537449479666666,0.569723276075824,0.999306759172173,3,3
Cpne7,GSE174412,1.227605925666667,0.17915966054900323,0.999306759172173,3,3
Cpne8,GSE174412,-0.7953404916666669,0.5282685150637243,0.999306759172173,3,3
Cpne9,GSE174412,-0.01880013700000016,0.9622172237549474,0.999306759172173,3,3
Cpox,GSE174412,0.7995622566666647,0.8875024960738472,0.999306759172173,3,3
Cpped1,GSE174412,0.03268250166666675,0.9131757726484955,0.999306759172173,3,3
Cpq,GSE174412,-1.1769324543333335,0.13499498648788633,0.999306759172173,3,3
Cps1,GSE174412,0.01896499766666667,0.6706831728503143,0.999306759172173,3,3
Cpsf1,GSE174412,0.11904941533333346,0.9240032604852801,0.999306759172173,3,3
Cpsf2,GSE174412,0.3039685633333331,0.49554317697353495,0.999306759172173,3,3
Cpsf3,GSE174412,-1.3119815766666676,0.3663431174793987,0.999306759172173,3,3
Cpsf4,GSE174412,0.10584786199999963,0.8225678155565581,0.999306759172173,3,3
Cpsf6,GSE174412,-0.9333777466666646,0.5901288020250368,0.999306759172173,3,3
Cpsf7,GSE174412,1.311641220000002,0.28009642576371324,0.999306759172173,3,3
Cpt1a,GSE174412,-0.014527678666667043,0.989554856310698,0.999306759172173,3,3
Cpt1b,GSE174412,0.05645897566666667,0.2088415174054678,0.999306759172173,3,3
Cpt1c,GSE174412,-0.0964731366666669,0.9682124054777109,0.999306759172173,3,3
Cpt2,GSE174412,0.09968915966666658,0.48220395857671305,0.999306759172173,3,3
Cptp,GSE174412,0.5050098810000001,0.11454221362180002,0.999306759172173,3,3
Cpxm1,GSE174412,0.1778587273333333,0.45029732696761265,0.999306759172173,3,3
Cpxm2,GSE174412,0.01891887933333336,0.7921624439036927,0.999306759172173,3,3
Cr1l,GSE174412,-0.7812235573333339,0.14438628762554528,0.999306759172173,3,3
Cr2,GSE174412,0.06973934500000001,0.16605981641120757,0.999306759172173,3,3
Crabp1,GSE174412,0.262607113,0.2418003734758567,0.999306759172173,3,3
Crabp2,GSE174412,-0.4316213689999999,0.04636513548507991,0.999306759172173,3,3
Cracr2a,GSE174412,0.09103266333333337,0.5100900891757791,0.999306759172173,3,3
Cracr2b,GSE174412,-0.0026131803333333398,0.960128942363694,0.999306759172173,3,3
Cradd,GSE174412,0.2729490716666665,0.665376784654983,0.999306759172173,3,3
Cramp1l,GSE174412,0.003323420000000077,0.9972151957517568,0.999306759172173,3,3
Crat,GSE174412,0.17288753066666662,0.5244022793576533,0.999306759172173,3,3
Crb1,GSE174412,0.05786025133333335,0.22941143215481305,0.999306759172173,3,3
Crb2,GSE174412,0.0860489483333334,0.5296513338397638,0.999306759172173,3,3
Crbn,GSE174412,-0.0214655790000009,0.9809828666742961,0.999306759172173,3,3
Crcp,GSE174412,-1.5063480893333328,0.1719825227062211,0.999306759172173,3,3
Creb1,GSE174412,-2.413719956333334,0.3758693964128313,0.999306759172173,3,3
Creb3,GSE174412,0.06433860066666641,0.932936737680183,0.999306759172173,3,3
Creb3l1,GSE174412,0.15930691,0.3519888316914912,0.999306759172173,3,3
Creb3l2,GSE174412,-0.18323013366666685,0.40826141221144474,0.999306759172173,3,3
Creb3l3,GSE174412,0.021089770333333334,0.6184889067385445,0.999306759172173,3,3
Creb3l4,GSE174412,0.09502214866666668,0.04348632570160903,0.999306759172173,3,3
Creb5,GSE174412,-0.181526226,0.22050464336039752,0.999306759172173,3,3
Crebbp,GSE174412,-1.0166811533333338,0.07035262436981748,0.999306759172173,3,3
Crebl2,GSE174412,-0.6716309713333333,0.10841657982938373,0.999306759172173,3,3
Crebrf,GSE174412,0.01662463333333264,0.9941020799675225,0.999306759172173,3,3
Crebzf,GSE174412,-0.29230152099999995,0.09683013781909323,0.999306759172173,3,3
Creg1,GSE174412,0.4125844349999994,0.5140364930096419,0.999306759172173,3,3
Creg2,GSE174412,-3.2249872066666683,0.3833165118446131,0.999306759172173,3,3
Creld1,GSE174412,0.4238197829999999,0.7293095769473558,0.999306759172173,3,3
Creld2,GSE174412,0.3190293620000002,0.6501314752640178,0.999306759172173,3,3
Crem,GSE174412,0.012818254000000029,0.9258259331023249,0.999306759172173,3,3
Crh,GSE174412,-0.628671364666667,0.29433737771669843,0.999306759172173,3,3
Crhbp,GSE174412,-0.2312978840000004,0.7669391224087738,0.999306759172173,3,3
Crhr1,GSE174412,-0.19285686199999996,0.7953043536642556,0.999306759172173,3,3
Crhr2,GSE174412,0.017202769666666663,0.38752183748608693,0.999306759172173,3,3
Crim1,GSE174412,2.271454496666667,0.3389858683313277,0.999306759172173,3,3
Crip1,GSE174412,0.0006170493333333416,0.9909423789827757,0.999306759172173,3,3
Crip2,GSE174412,0.33135793866666674,0.7774613126296249,0.999306759172173,3,3
Crip3,GSE174412,-0.0020809166666666545,0.988470385848806,0.999306759172173,3,3
Cript,GSE174412,1.9737326833333313,0.6467428898310519,0.999306759172173,3,3
Crispld1,GSE174412,0.31088446233333356,0.7218279705604363,0.999306759172173,3,3
Crispld2,GSE174412,0.054946545333333346,0.11644198316063936,0.999306759172173,3,3
Crk,GSE174412,-0.0695055866666685,0.9088718985043519,0.999306759172173,3,3
Crkl,GSE174412,1.4631311156666653,0.12876637180544986,0.999306759172173,3,3
Crlf1,GSE174412,0.034030385333333336,0.4226497308103741,0.999306759172173,3,3
Crlf2,GSE174412,0.052389111000000044,0.7073190084213896,0.999306759172173,3,3
Crlf3,GSE174412,-0.17365012699999993,0.6140409068511536,0.999306759172173,3,3
Crls1,GSE174412,-1.9030449776666662,0.10627366854118765,0.999306759172173,3,3
Crmp1,GSE174412,1.1276256383333338,0.269049273077565,0.999306759172173,3,3
Crnde,GSE174412,-0.018925653666666674,0.4917816320076809,0.999306759172173,3,3
Crnkl1,GSE174412,0.1794082533333352,0.875891856231952,0.999306759172173,3,3
Crocc,GSE174412,-0.10912384866666636,0.8460186972187782,0.999306759172173,3,3
Crocc2,GSE174412,0.001928562666666661,0.8676245053740873,0.999306759172173,3,3
Crot,GSE174412,1.4975628206666665,0.06652521188886909,0.999306759172173,3,3
Crry-ps,GSE174412,0.24755436766666672,0.46641809257152667,0.999306759172173,3,3
Crtac1,GSE174412,0.7725130553333326,0.48580510358960566,0.999306759172173,3,3
Crtam,GSE174412,-0.016540946333333334,0.42264973081037416,0.999306759172173,3,3
Crtap,GSE174412,0.2593480853333333,0.4343774092908631,0.999306759172173,3,3
Crtc1,GSE174412,-0.11489873266666706,0.919147182179729,0.999306759172173,3,3
Crtc2,GSE174412,0.0685896319999999,0.8459471524797686,0.999306759172173,3,3
Crtc3,GSE174412,0.01587156566666681,0.9769736047782639,0.999306759172173,3,3
Cry1,GSE174412,-0.054753506666666674,0.9227271850301847,0.999306759172173,3,3
Cry2,GSE174412,0.5427824506666674,0.7194499876323569,0.999306759172173,3,3
Cryab,GSE174412,-4.813970846666667,0.18162094790693936,0.999306759172173,3,3
Cryba1,GSE174412,0.015358206333333332,0.7457456071225864,0.999306759172173,3,3
Crybb1,GSE174412,-0.20243748100000003,0.3772555895300452,0.999306759172173,3,3
Crybb3,GSE174412,0.045709088666666675,0.3733625457328341,0.999306759172173,3,3
Crybg1,GSE174412,0.008215305000000006,0.7342795526082411,0.999306759172173,3,3
Crybg2,GSE174412,0.020935728666666667,0.46599241249992684,0.999306759172173,3,3
Crybg3,GSE174412,-0.2278109008333331,0.7175868303257923,0.999306759172173,3,3
Cryl1,GSE174412,-0.35285150600000037,0.7088646033146357,0.999306759172173,3,3
Crym,GSE174412,1.6096221350000004,0.1357725669073099,0.999306759172173,3,3
Cryz,GSE174412,0.019450727333333417,0.9090314757515408,0.999306759172173,3,3
Cryzl1,GSE174412,0.7429810083333335,0.5730962436177258,0.999306759172173,3,3
Cryzl2,GSE174412,-0.1433128886666667,0.30794853569188113,0.999306759172173,3,3
Cs,GSE174412,6.23318407,0.44203877581431894,0.999306759172173,3,3
Csad,GSE174412,0.4262136109999999,0.1370557365373404,0.999306759172173,3,3
Csdc2,GSE174412,0.4971989853333334,0.5475353575909836,0.999306759172173,3,3
Csde1,GSE174412,-2.0662259266666716,0.2896501761613109,0.999306759172173,3,3
Cse1l,GSE174412,-0.8933018706666669,0.49991441111882556,0.999306759172173,3,3
Csf1,GSE174412,-0.19554013966666672,0.5050534197718506,0.999306759172173,3,3
Csf1r,GSE174412,-0.6085637129999997,0.7138153828995497,0.999306759172173,3,3
Csf2ra,GSE174412,0.25663781399999985,0.7046308803715623,0.999306759172173,3,3
Csf2rb,GSE174412,0.042038058333333336,0.3711684179806128,0.999306759172173,3,3
Csf2rb2,GSE174412,0.042316378,0.3778689454458856,0.999306759172173,3,3
Csf3r,GSE174412,0.28330374533333336,0.06683450318743674,0.999306759172173,3,3
Csgalnact1,GSE174412,0.28560964000000055,0.6601231291290114,0.999306759172173,3,3
Csgalnact2,GSE174412,-0.3182463740000001,0.6125376103701313,0.999306759172173,3,3
Csk,GSE174412,0.4989211616666669,0.42940073118819605,0.999306759172173,3,3
Csmd1,GSE174412,0.019335963333336537,0.9844144933778757,0.999306759172173,3,3
Csmd2,GSE174412,0.050515877000000486,0.9620274749554003,0.999306759172173,3,3
Csmd3,GSE174412,0.41375179599999967,0.712169917965072,0.999306759172173,3,3
Csnk1a1,GSE174412,-0.3384445866666681,0.8949453802952368,0.999306759172173,3,3
Csnk1d,GSE174412,-0.5986872666666674,0.8211171774730743,0.999306759172173,3,3
Csnk1e,GSE174412,-0.07916994600000038,0.9280060364497935,0.999306759172173,3,3
Csnk1g1,GSE174412,-0.6780544706666665,0.2705430228134359,0.999306759172173,3,3
Csnk1g2,GSE174412,-1.0297107949999988,0.789105172969745,0.999306759172173,3,3
Csnk1g3,GSE174412,0.48610233333333497,0.9058952497743686,0.999306759172173,3,3
Csnk2a1,GSE174412,-0.027340404666665208,0.9857700883174518,0.999306759172173,3,3
Csnk2a2,GSE174412,-0.9093639516666663,0.17578319933418138,0.999306759172173,3,3
Csnk2b,GSE174412,-0.06192389633333306,0.9463203475044065,0.999306759172173,3,3
Csnka2ip,GSE174412,0.09216356599999997,0.5952495981811333,0.999306759172173,3,3
Cspg4,GSE174412,0.10542853566666655,0.7074590560031929,0.999306759172173,3,3
Cspg5,GSE174412,0.20699172233333307,0.8780253079020524,0.999306759172173,3,3
Cspp1,GSE174412,-0.20277966933333413,0.7486122789053139,0.999306759172173,3,3
Csrnp1,GSE174412,0.2949430293333334,0.13775736867275856,0.999306759172173,3,3
Csrnp2,GSE174412,0.16903997400000037,0.8785264769216855,0.999306759172173,3,3
Csrnp3,GSE174412,0.3187282300000014,0.530491382693801,0.999306759172173,3,3
Csrp1,GSE174412,12.57481837666667,0.18994764378893225,0.999306759172173,3,3
Csrp2,GSE174412,-0.5697200033333336,0.16326587595760267,0.999306759172173,3,3
Cst3,GSE174412,-5.000330826666662,0.5286663960785847,0.999306759172173,3,3
Cst6,GSE174412,-0.05586799500000002,0.5567092938433796,0.999306759172173,3,3
Cst7,GSE174412,0.1033692953333333,0.3130225841998342,0.999306759172173,3,3
Cstad,GSE174412,0.6621779553333331,0.38759790214106105,0.999306759172173,3,3
Cstb,GSE174412,0.2580032723333332,0.8694505532610939,0.999306759172173,3,3
Cstf1,GSE174412,0.19455497566666624,0.5539792024018657,0.999306759172173,3,3
Cstf2,GSE174412,0.5184885333333362,0.7584579319357636,0.999306759172173,3,3
Cstf2t,GSE174412,-0.1066732133333339,0.9702877899165264,0.999306759172173,3,3
Cstf3,GSE174412,-0.5475926279999985,0.36261869801370517,0.999306759172173,3,3
Cstl1,GSE174412,-0.09759431633333333,0.5970662184275938,0.999306759172173,3,3
Ctbp1,GSE174412,-0.30292560133333346,0.8052574431353887,0.999306759172173,3,3
Ctbp2,GSE174412,0.028859909666666628,0.7899954385723497,0.999306759172173,3,3
Ctbs,GSE174412,0.32055939866666616,0.47931100742925464,0.999306759172173,3,3
Ctc1,GSE174412,0.3984705396666668,0.3781190878177742,0.999306759172173,3,3
Ctcf,GSE174412,-0.8361646899999986,0.4521774021071092,0.999306759172173,3,3
Ctcflos,GSE174412,-0.023131925,0.4226497308103743,0.999306759172173,3,3
Ctdnep1,GSE174412,0.03026740999999955,0.9525806714402516,0.999306759172173,3,3
Ctdp1,GSE174412,-0.36369944833333356,0.5594655792290968,0.999306759172173,3,3
Ctdsp1,GSE174412,0.26563872600000005,0.11168459544264223,0.999306759172173,3,3
Ctdsp2,GSE174412,0.5033684253333339,0.7280535618099081,0.999306759172173,3,3
Ctdspl,GSE174412,0.21464899366666668,0.5870657277223514,0.999306759172173,3,3
Ctdspl2,GSE174412,-0.7446422996666664,0.3890303293327549,0.999306759172173,3,3
Ctf1,GSE174412,-0.006596880333333333,0.9489146447997977,0.999306759172173,3,3
Ctgf,GSE174412,0.31586879033333304,0.7037760591931608,0.999306759172173,3,3
Cth,GSE174412,-0.06882669100000005,0.6500888861423331,0.999306759172173,3,3
Cthrc1,GSE174412,-0.22284365266666661,0.2409039281585491,0.999306759172173,3,3
Ctif,GSE174412,-0.824952523666667,0.6090397530282003,0.999306759172173,3,3
Ctla2a,GSE174412,5.625116418999999,0.008535054108294539,0.999306759172173,3,3
Ctla2b,GSE174412,0.023963165999999952,0.8638711991532951,0.999306759172173,3,3
Ctla4,GSE174412,-0.05168927966666667,0.07941065719280065,0.999306759172173,3,3
Ctnna1,GSE174412,-1.3989922966666644,0.08098743581570064,0.999306759172173,3,3
Ctnna2,GSE174412,-0.3180086733333347,0.763782824025153,0.999306759172173,3,3
Ctnna3,GSE174412,-0.166254636,0.3406363137455947,0.999306759172173,3,3
Ctnnal1,GSE174412,0.19445396199999943,0.4815320267672754,0.999306759172173,3,3
Ctnnb1,GSE174412,-1.5995833233333343,0.4827233118046281,0.999306759172173,3,3
Ctnnbip1,GSE174412,0.26339318266666556,0.7807122014375311,0.999306759172173,3,3
Ctnnbl1,GSE174412,0.006544965666667402,0.99555035285169,0.999306759172173,3,3
Ctnnd1,GSE174412,-0.3816020583333337,0.5803339774632901,0.999306759172173,3,3
Ctnnd2,GSE174412,1.8891422366666646,0.580928563335453,0.999306759172173,3,3
Ctns,GSE174412,0.41485864699999997,0.2466072137139887,0.999306759172173,3,3
Ctps,GSE174412,0.9554214739999995,0.11826398852802587,0.999306759172173,3,3
Ctps2,GSE174412,-0.6372840513333324,0.17220228754461236,0.999306759172173,3,3
Ctr9,GSE174412,-0.863292159666667,0.2012695277766387,0.999306759172173,3,3
Ctrl,GSE174412,0.17125172433333335,0.05970814477885829,0.999306759172173,3,3
Ctsa,GSE174412,0.28248192866666644,0.5236847223826193,0.999306759172173,3,3
Ctsb,GSE174412,11.286310876666661,0.08665304402630372,0.999306759172173,3,3
Ctsc,GSE174412,-0.23521887799999996,0.005911686983140032,0.999306759172173,3,3
Ctsd,GSE174412,3.079280469999997,0.6942222347415467,0.999306759172173,3,3
Ctsf,GSE174412,-0.02156364166666691,0.9888075787395258,0.999306759172173,3,3
Ctsh,GSE174412,0.028091310999999952,0.8714718069704864,0.999306759172173,3,3
Ctsk,GSE174412,-0.52144287,0.4354908034014026,0.999306759172173,3,3
Ctsl,GSE174412,1.2490319233333302,0.4942175250841538,0.999306759172173,3,3
Ctso,GSE174412,0.10765683133333326,0.8845463418277385,0.999306759172173,3,3
Ctss,GSE174412,-0.5492882000000066,0.7359238979606375,0.999306759172173,3,3
Ctsz,GSE174412,1.4469523899999999,0.37960704089092084,0.999306759172173,3,3
Cttn,GSE174412,-0.13172673566666582,0.9296350356169784,0.999306759172173,3,3
Cttnbp2,GSE174412,0.46598863666666723,0.7083365404294183,0.999306759172173,3,3
Cttnbp2nl,GSE174412,0.021680568333333206,0.9884641965828361,0.999306759172173,3,3
Ctu1,GSE174412,0.20675963066666664,0.329330583993572,0.999306759172173,3,3
Ctu2,GSE174412,-0.0016284886666666498,0.9885768416095945,0.999306759172173,3,3
Ctxn1,GSE174412,4.639426443333328,0.6989258326710512,0.999306759172173,3,3
Ctxn2,GSE174412,-0.48149751833333343,0.4486703180464778,0.999306759172173,3,3
Ctxn3,GSE174412,0.09579178866666682,0.7673320531974865,0.999306759172173,3,3
Cubn,GSE174412,0.043231676000000004,0.16087790541237654,0.999306759172173,3,3
Cuedc1,GSE174412,0.020828878000000106,0.9087564341954721,0.999306759172173,3,3
Cuedc2,GSE174412,1.165729470333332,0.6697771931053556,0.999306759172173,3,3
Cul1,GSE174412,-0.9683326833333297,0.6529800858056046,0.999306759172173,3,3
Cul2,GSE174412,0.7612176066666674,0.6710707782710745,0.999306759172173,3,3
Cul3,GSE174412,1.2437758966666692,0.8755055300937215,0.999306759172173,3,3
Cul4a,GSE174412,1.7015737876666668,0.08936779395000702,0.999306759172173,3,3
Cul4b,GSE174412,-0.15681124333333685,0.9514539941924407,0.999306759172173,3,3
Cul5,GSE174412,-0.7769952533333324,0.5611759357951257,0.999306759172173,3,3
Cul7,GSE174412,0.24082212333333342,0.5053189519413057,0.999306759172173,3,3
Cul9,GSE174412,0.18018386533333342,0.7171422858961148,0.999306759172173,3,3
Cuta,GSE174412,0.21191164033333365,0.9357617103588164,0.999306759172173,3,3
Cutal,GSE174412,-0.059782430333333345,0.1518378972608602,0.999306759172173,3,3
Cutc,GSE174412,0.20494933133333326,0.6584619267663689,0.999306759172173,3,3
Cux1,GSE174412,-0.2745492189999994,0.6679448593527929,0.999306759172173,3,3
Cux2,GSE174412,-0.25875515599999943,0.7235881916978674,0.999306759172173,3,3
Cuzd1,GSE174412,0.05713307300000002,0.2995791055030628,0.999306759172173,3,3
Cwc15,GSE174412,-3.5474600699999996,0.10759205619450195,0.999306759172173,3,3
Cwc22,GSE174412,-0.7904829786666667,0.12484967780397713,0.999306759172173,3,3
Cwc25,GSE174412,-0.08901136300000001,0.7056188812059665,0.999306759172173,3,3
Cwc27,GSE174412,-1.324605558,0.054488125469339996,0.999306759172173,3,3
Cwf19l1,GSE174412,-0.2232911099999999,0.5239266293935848,0.999306759172173,3,3
Cwf19l2,GSE174412,-1.789733796666665,0.49681504403130566,0.999306759172173,3,3
Cwh43,GSE174412,-0.14220021299999996,0.7600441055244855,0.999306759172173,3,3
Cx3cl1,GSE174412,-1.62001798,0.8478798732665338,0.999306759172173,3,3
Cx3cr1,GSE174412,0.4043245286666668,0.45422597972688283,0.999306759172173,3,3
Cxadr,GSE174412,0.30477836099999855,0.7904851291331422,0.999306759172173,3,3
Cxcl1,GSE174412,0.0816911,0.0025736361487510083,0.999306759172173,3,3
Cxcl10,GSE174412,-0.017920417666666667,0.18420964756033728,0.999306759172173,3,3
Cxcl12,GSE174412,-0.701058411,0.26916268027637597,0.999306759172173,3,3
Cxcl13,GSE174412,-0.222722125,0.1842154381070228,0.999306759172173,3,3
Cxcl14,GSE174412,1.9035283166666677,0.2665806216952007,0.999306759172173,3,3
Cxcl16,GSE174412,0.047013608999999984,0.5294902502940001,0.999306759172173,3,3
Cxcl5,GSE174412,0.012547009666666664,0.8621124104600811,0.999306759172173,3,3
Cxcr4,GSE174412,0.034218613666666675,0.7865281901833145,0.999306759172173,3,3
Cxxc1,GSE174412,0.0631616536666666,0.9449308798099206,0.999306759172173,3,3
Cxxc4,GSE174412,-0.606832594666666,0.27711538628409593,0.999306759172173,3,3
Cxxc5,GSE174412,-2.5579395356666677,0.08536559660247053,0.999306759172173,3,3
Cyb561,GSE174412,-0.11799295866666659,0.8469748093358783,0.999306759172173,3,3
Cyb561a3,GSE174412,0.14598136100000014,0.7910440417665672,0.999306759172173,3,3
Cyb561d1,GSE174412,0.12062067933333331,0.6531933440997001,0.999306759172173,3,3
Cyb561d2,GSE174412,-0.12798696233333345,0.1950675497024638,0.999306759172173,3,3
Cyb5a,GSE174412,0.8993987356666677,0.45723070542586314,0.999306759172173,3,3
Cyb5b,GSE174412,1.7204607633333353,0.8030264694036354,0.999306759172173,3,3
Cyb5d1,GSE174412,-0.3435249840000001,0.8137307969547232,0.999306759172173,3,3
Cyb5d2,GSE174412,-0.3406380740000001,0.12793533794759587,0.999306759172173,3,3
Cyb5r1,GSE174412,0.01307530466666662,0.8764486634923495,0.999306759172173,3,3
Cyb5r2,GSE174412,0.023617896333333343,0.2904241674565397,0.999306759172173,3,3
Cyb5r3,GSE174412,0.08575343533333335,0.9203576854359782,0.999306759172173,3,3
Cyb5r4,GSE174412,-0.6669508376666657,0.5285293003644573,0.999306759172173,3,3
Cyb5rl,GSE174412,0.034945862999999994,0.45915540354213535,0.999306759172173,3,3
Cyba,GSE174412,0.18432668333333335,0.6569484777803675,0.999306759172173,3,3
Cybb,GSE174412,-0.0004446810000000023,0.9955150063396871,0.999306759172173,3,3
Cybrd1,GSE174412,0.1273588416666666,0.18919645405023927,0.999306759172173,3,3
Cyc1,GSE174412,0.5490932479999993,0.8193146143735179,0.999306759172173,3,3
Cycs,GSE174412,0.18129514633333343,0.6242348965933217,0.999306759172173,3,3
Cyfip1,GSE174412,0.3502861390000005,0.052607353865025464,0.999306759172173,3,3
Cyfip2,GSE174412,-3.798217426666696,0.7545974928536677,0.999306759172173,3,3
Cygb,GSE174412,-0.42760678833333365,0.8681344748452239,0.999306759172173,3,3
Cyhr1,GSE174412,-0.16623928033333257,0.855856683652036,0.999306759172173,3,3
Cyld,GSE174412,-2.5062340833333323,0.5414576229419575,0.999306759172173,3,3
Cyp11a1,GSE174412,-0.028578056999999962,0.6481353638071431,0.999306759172173,3,3
Cyp11b2,GSE174412,-0.078857515,0.2130555582578742,0.999306759172173,3,3
Cyp19a1,GSE174412,-0.022279011999999994,0.6733607765819791,0.999306759172173,3,3
Cyp1b1,GSE174412,0.6795616586666667,0.094590036943945,0.999306759172173,3,3
Cyp20a1,GSE174412,-0.308615510333333,0.6816110001169043,0.999306759172173,3,3
Cyp26a1,GSE174412,-0.0036220713333333376,0.9567448189007242,0.999306759172173,3,3
Cyp26b1,GSE174412,-0.010924108999999904,0.8509934072178289,0.999306759172173,3,3
Cyp27a1,GSE174412,-0.16808076033333336,0.40549648036273356,0.999306759172173,3,3
Cyp27b1,GSE174412,0.046004536333333325,0.28538147693246574,0.999306759172173,3,3
Cyp2a5,GSE174412,0.011969770333333296,0.9269916646857473,0.999306759172173,3,3
Cyp2ab1,GSE174412,-0.0014021733333333362,0.9291586168622664,0.999306759172173,3,3
Cyp2b10,GSE174412,0.024283907,0.4400857496152968,0.999306759172173,3,3
Cyp2c23,GSE174412,-0.277200409,0.18221263122947925,0.999306759172173,3,3
Cyp2d22,GSE174412,1.4350983866666662,0.03066164250129816,0.999306759172173,3,3
Cyp2d26,GSE174412,-0.03830965066666668,0.4619096791742439,0.999306759172173,3,3
Cyp2d41-ps,GSE174412,0.04725310333333333,0.4226497308103743,0.999306759172173,3,3
Cyp2e1,GSE174412,-0.11510425333333352,0.822103119067115,0.999306759172173,3,3
Cyp2j12,GSE174412,-0.26166184866666675,0.05034408786482317,0.999306759172173,3,3
Cyp2j13,GSE174412,-0.039199230999999994,0.2681708296335562,0.999306759172173,3,3
Cyp2j6,GSE174412,0.5777787016666647,0.6967835998550398,0.999306759172173,3,3
Cyp2j8,GSE174412,0.12512180666666667,0.48850425243125284,0.999306759172173,3,3
Cyp2j9,GSE174412,1.6906703633333349,0.004532310992658685,0.999306759172173,3,3
Cyp2r1,GSE174412,-0.3532813796666666,0.05593124455908739,0.999306759172173,3,3
Cyp2s1,GSE174412,0.028448805333333327,0.8532496755588221,0.999306759172173,3,3
Cyp2u1,GSE174412,0.061063170000000166,0.8466416726966046,0.999306759172173,3,3
Cyp39a1,GSE174412,-0.24460814766666672,0.11068925978301807,0.999306759172173,3,3
