gene,timepoint,log2FC,p,padj
Atp1a3,3M,-0.16128166687038537,,
Atp1b1,3M,-0.28574289751269966,,
Atp1b2,3M,-0.16090195107143046,,
Atp1b3,3M,-0.5269110099481971,,
Atp2a1,3M,-0.23983950387566377,,
Atp2a2,3M,-0.19752262815436694,,
Atp2a3,3M,-0.5875218736968639,,
Atp2b1,3M,-0.5047702375152969,,
Atp2b2,3M,-0.1473815285335096,,
Atp2b3,3M,-0.3736466284868669,,
Atp2b4,3M,-0.5194125006991666,,
Atp2c1,3M,-0.44659221312352315,,
Atp2c2,3M,-0.3920133020090333,,
Atp4a,3M,-0.503155829096801,,
Atp5a1,3M,-0.21314684503614956,,
Atp5b,3M,-0.12133030369651365,,
Atp5c1,3M,-0.3899594223163305,,
Atp5d,3M,-0.13463743764564562,,
Atp5e,3M,-0.17958213477184515,,
Atp5f1,3M,-0.371288544157915,,
Atp5g1,3M,0.07392219610887807,,
Atp5g2,3M,-0.09121345241356682,,
Atp5g3,3M,-0.20309465648729486,,
Atp5h,3M,-0.3439257195583725,,
Atp5j,3M,-0.43679799199416536,,
Atp5j2,3M,-0.255704821848429,,
Atp5k,3M,0.07514494225329216,,
Atp5k-ps2,3M,0.9969944203368333,,
Atp5l,3M,-0.4957608673527458,,
Atp5l2-ps,3M,-0.9337463075094918,,
Atp5o,3M,-0.28716375701913677,,
Atp5s,3M,-0.8046589325300948,,
Atp5sl,3M,-0.17424939232048509,,
Atp6ap1,3M,-0.44647834999153524,,
Atp6ap1l,3M,-1.3363490938478169,,
Atp6ap2,3M,-0.32657857595030393,,
Atp6v0a1,3M,-0.3534940416791521,,
Atp6v0a2,3M,0.132046639708026,,
Atp6v0a4,3M,0.242713413585121,,
Atp6v0b,3M,-0.11658984935390038,,
Atp6v0c,3M,0.14812067666457196,,
Atp6v0d1,3M,-0.12898325864975568,,
Atp6v0e,3M,-0.03338379760490895,,
Atp6v0e2,3M,-0.18797971626429444,,
Atp6v1a,3M,-0.4497695068105223,,
Atp6v1b2,3M,-0.2984705298295225,,
Atp6v1c1,3M,-0.3449828327541695,,
Atp6v1c2,3M,-2.7500770399991197,,
Atp6v1d,3M,-0.3872785804270009,,
Atp6v1e1,3M,-0.27809679961975675,,
Atp6v1f,3M,0.010321342402704659,,
Atp6v1g1,3M,-0.3288573104228796,,
Atp6v1g2,3M,-0.5335955368895036,,
Atp6v1h,3M,-0.4119614173276247,,
Atp7a,3M,0.2524394643568675,,
Atp7b,3M,-0.5634972823900446,,
Atp8a1,3M,-0.5396468763150608,,
Atp8a2,3M,0.2870583749182618,,
Atp8b1,3M,-0.7007168094814933,,
Atp8b2,3M,-0.31690425034487646,,
Atp8b3,3M,0.6220252403671416,,
Atp8b5,3M,-2.530302429102321,,
Atp9a,3M,-0.2002476769388437,,
Atp9b,3M,-0.35513138769339037,,
Atpaf1,3M,-0.13656561938395484,,
Atpaf2,3M,-0.3570023770937709,,
Atpif1,3M,-0.2731616472738345,,
Atr,3M,-0.4410284754837379,,
Atraid,3M,-0.6592379723734716,,
Atrip,3M,0.03756356977435882,,
Atrn,3M,-0.30329445735274163,,
Atrnl1,3M,-0.2546762633269086,,
Atrx,3M,-0.8080543456484666,,
Atxn1,3M,-0.6151259861794323,,
Atxn10,3M,-0.21846166243219223,,
Atxn1l,3M,-0.26197464087679023,,
Atxn2,3M,-0.29573885779589126,,
Atxn2l,3M,-0.4471371949649807,,
Atxn3,3M,-0.7332888761349192,,
Atxn7,3M,-0.4627415631935641,,
Atxn7l1,3M,-0.18578712432658406,,
Atxn7l2,3M,-0.5327802925755307,,
Atxn7l3,3M,-0.9744812205825966,,
Atxn7l3b,3M,-0.3432459322024215,,
Auh,3M,-0.2999082859321369,,
Aup1,3M,-0.2869955902943033,,
Aurka,3M,0.055400997891249304,,
Aurkaip1,3M,-0.2600528088531675,,
Auts2,3M,-0.3534582751295048,,
Aven,3M,-0.17372480489902475,,
Avil,3M,0.14784719247014744,,
Avl9,3M,-0.35549422450304924,,
Avpi1,3M,-0.2979040283170109,,
Avpr1b,3M,-0.022397492472857827,,
Axin1,3M,-0.4998458567875428,,
Axin2,3M,-0.2535663399543413,,
Axl,3M,-0.33834307072988956,,
Azi2,3M,-0.38128374745372895,,
Azin1,3M,-0.025128012791814314,,
Azin2,3M,-0.08554281814135578,,
B130024G19Rik,3M,-2.1993077204892906,,
B130034C11Rik,3M,-0.10007391749096328,,
B130046B21Rik,3M,-0.4429574111102692,,
B130055M24Rik,3M,-0.265338207591836,,
B230104I21Rik,3M,-0.48512632830297386,,
B230110G15Rik,3M,-0.19533992838116498,,
B230118H07Rik,3M,-0.4997314241317685,,
B230206H07Rik,3M,-1.1032968031904966,,
B230206L02Rik,3M,0.5322703778334672,,
B230208B08Rik,3M,-0.5743949794326668,,
B230216N24Rik,3M,-1.0196642266586577,,
B230217C12Rik,3M,-0.2983799541338179,,
B230217O12Rik,3M,-0.4611197268544771,,
B230219D22Rik,3M,-0.44333786794272356,,
B230303O12Rik,3M,-0.6198508629588382,,
B230307C23Rik,3M,-0.7938743929819481,,
B230312C02Rik,3M,-0.42856137941653083,,
B230317F23Rik,3M,-0.13854228092134768,,
B230322F03Rik,3M,-0.8698293604401117,,
B230334C09Rik,3M,-0.7226241738362127,,
B230344G16Rik,3M,-0.536801231235557,,
B230354K17Rik,3M,-0.25908541885146263,,
B230369F24Rik,3M,-0.35757119359050993,,
B230377A18Rik,3M,-0.8166966351737255,,
B2m,3M,-0.4203770443922359,,
B3galnt1,3M,-0.4226631170645039,,
B3galnt2,3M,-0.780492510497397,,
B3galt1,3M,-2.1500929739977694,,
B3galt2,3M,-0.6975931309434014,,
B3galt4,3M,-0.8759489214542633,,
B3galt5,3M,-0.5909197669904671,,
B3galt6,3M,-0.07521454759202584,,
B3gat1,3M,-0.21343373870920246,,
B3gat2,3M,-0.4535840785098957,,
B3gat3,3M,-0.0012897467064600932,,
B3glct,3M,-0.6456917255761185,,
B3gnt2,3M,-0.18140422990996896,,
B3gnt3,3M,-0.7057994507242444,,
B3gnt4,3M,0.09512299684549275,,
B3gnt5,3M,-0.9631107028965356,,
B3gnt6,3M,0.8857196355124759,,
B3gnt7,3M,-0.3805833908022298,,
B3gnt8,3M,-0.04248125036057804,,
B3gnt9,3M,-0.9736986030362624,,
B3gntl1,3M,-0.38798762616443394,,
B430212C06Rik,3M,-0.5197349078138318,,
B430218F22Rik,3M,0.4150374992788439,,
B430305J03Rik,3M,-0.5464537548920836,,
B430306N03Rik,3M,-0.286801231235557,,
B4galnt1,3M,-0.1524092172736662,,
B4galnt3,3M,-0.581254183052768,,
B4galnt4,3M,-0.3584061324252126,,
B4galt1,3M,-0.3837242930149172,,
B4galt2,3M,0.020558317044919505,,
B4galt3,3M,-0.2817046157824681,,
B4galt4,3M,-0.371783202847876,,
B4galt5,3M,-0.1665694423944757,,
B4galt6,3M,-0.5172983616828031,,
B4galt7,3M,0.03135697347025257,,
B4gat1,3M,-0.15003892565395738,,
B630005N14Rik,3M,-0.5091122951952478,,
B630019K06Rik,3M,-0.6183003519726213,,
B930041F14Rik,3M,-0.454005108085461,,
B930082K07Rik,3M,0.37125001436160243,,
B930095G15Rik,3M,-0.3396643239399175,,
B9d1,3M,-0.3330245032008987,,
B9d1os,3M,0.0738639708815434,,
B9d2,3M,-0.19299016960687787,,
BB187690,3M,0.23049937199968173,,
BB218582,3M,0.1193722861040527,,
BB557941,3M,-0.6461525593123816,,
BC002059,3M,-1.1761013835787004,,
BC002163,3M,-0.441447247919716,,
BC003331,3M,-1.2265139550301356,,
BC003965,3M,-0.28384444173688905,,
BC004004,3M,-0.41685698976497854,,
BC005537,3M,-0.40335396511323474,,
BC005561,3M,-0.1790452477546225,,
BC005624,3M,-0.376175204142811,,
BC006965,3M,-0.7048443101775681,,
BC017158,3M,-0.3828433460476166,,
BC017643,3M,-0.3739533355834883,,
BC018473,3M,-0.36687622979324486,,
BC021891,3M,-0.17079802026488178,,
BC022687,3M,-0.050687084930187254,,
BC022960,3M,-0.8276209377403259,,
BC023829,3M,-0.11901997837188816,,
BC024139,3M,-1.5196960627598934,,
BC024978,3M,-0.368897690660253,,
BC025920,3M,0.7381683169050133,,
BC026585,3M,-0.24672707230836188,,
BC027231,3M,-0.28221241660315766,,
BC028528,3M,-0.5665071995449837,,
BC029214,3M,-0.19102639757671014,,
BC029722,3M,-0.2994250833909913,,
BC030336,3M,-0.4121107856193582,,
BC030343,3M,-0.17081083491433713,,
BC030499,3M,-0.8649308179327742,,
BC030500,3M,0.11924611991752165,,
BC030867,3M,0.10390962425334527,,
BC031181,3M,-0.06984926229020161,,
BC034090,3M,-0.04660721698860204,,
BC035044,3M,1.2655003855996694,,
BC035947,3M,-1.2889388070765389,,
BC037032,3M,-1.5305778521270614,,
BC037034,3M,-0.5480759747710593,,
BC037039,3M,-0.46426667011268963,,
BC043934,3M,0.5270524929552831,,
BC046251,3M,0.2824088201041488,,
BC048403,3M,-0.2812570352236037,,
BC048546,3M,0.11821381365761763,,
BC048644,3M,-2.2414460711655213,,
BC049352,3M,-1.3603774276600085,,
BC049715,3M,-0.3178211870683212,,
BC051019,3M,1.7707097430964303,,
BC051142,3M,-0.9162443008417238,,
BC051226,3M,-0.36264651974869455,,
BC052040,3M,-0.3846645340355721,,
BC055324,3M,-0.24242346994554964,,
BC055402,3M,-0.9278103967022093,,
BC064078,3M,-1.2172245110692508,,
BC065397,3M,0.27119447600693913,,
BC067074,3M,-1.0839051606750987,,
BC068281,3M,-0.013325006370757286,,
BC085271,3M,-0.3917601481809734,,
BC089491,3M,-1.4251099295352732,,
BC106179,3M,-0.693499081277793,,
Baalc,3M,-0.3194721636023772,,
Babam1,3M,-0.19733455033199476,,
Bace1,3M,-0.4519038584836945,,
Bace2,3M,-1.2412007295829754,,
Bach1,3M,-0.5768859089051546,,
Bach2,3M,-0.5959251094819003,,
Bad,3M,0.24046950764637565,,
Bag1,3M,-0.20297216179929123,,
Bag2,3M,0.08148260444370603,,
Bag3,3M,0.2659336101766385,,
Bag4,3M,-0.3919636311431631,,
Bag5,3M,-0.24063359120769334,,
Bag6,3M,-0.30675166793466424,,
Bahcc1,3M,-0.19736252031536594,,
Bahd1,3M,-0.16830111665528236,,
Baiap2,3M,0.2790883898730687,,
Baiap2l1,3M,-0.6259067568609922,,
Baiap2l2,3M,-0.12316274433002317,,
Baiap3,3M,-0.5359236243827139,,
Bak1,3M,-0.42837992525931146,,
Bambi,3M,0.477029881720747,,
Bambi-ps1,3M,-1.9021293071750134,,
Banf1,3M,-0.5832730610935659,,
Bank1,3M,-0.19204434466170817,,
Banp,3M,0.007718278864686567,,
Bap1,3M,-0.21005237951724176,,
Bard1,3M,-0.03462272813279199,,
Barx2,3M,-0.48403055107335247,,
Basp1,3M,-0.5830895822344786,,
Batf3,3M,1.052345017747304,,
Bax,3M,-0.25568972110520605,,
Baz1a,3M,-0.007554533710225186,,
Baz1b,3M,-0.35686109414672806,,
Baz2a,3M,-0.36122124514501763,,
Baz2b,3M,-0.3519570224223898,,
Bbc3,3M,-0.7447124400108978,,
Bbip1,3M,-0.5784679363060974,,
Bbox1,3M,-0.3671943068026309,,
Bbs1,3M,-0.11440499969998186,,
Bbs10,3M,-0.1894349852899273,,
Bbs12,3M,-0.2040889992980972,,
Bbs2,3M,-0.5077346045564077,,
Bbs4,3M,-0.41336141277998983,,
Bbs5,3M,-0.6069089443307654,,
Bbs7,3M,-0.37755908102950997,,
Bbs9,3M,-0.5591598804511975,,
Bbx,3M,-0.13013942616599294,,
Bcam,3M,-0.34776876104625565,,
Bcan,3M,-0.5506161716665652,,
Bcap29,3M,-0.3665587703337625,,
Bcap31,3M,-0.26757983479350855,,
Bcar1,3M,-0.28855191219442666,,
Bcar3,3M,-0.034020790886697405,,
Bcas1,3M,-0.4202292037157562,,
Bcas2,3M,-0.3842907330865639,,
Bcas3,3M,-0.3003083706254053,,
Bcat1,3M,-0.26296960711077766,,
Bcat2,3M,0.0010493622375129519,,
Bccip,3M,-0.5416180461374118,,
Bcdin3d,3M,-0.4067998271162665,,
Bche,3M,-0.8336850862900347,,
Bckdha,3M,-0.05402934977676743,,
Bckdhb,3M,-0.41044118692098763,,
Bckdk,3M,-0.30728664396064787,,
Bcl10,3M,-0.2846019036623595,,
Bcl11a,3M,-0.28253096218676355,,
Bcl11b,3M,-0.3254994768794557,,
Bcl2,3M,-0.24086898092444908,,
Bcl2a1b,3M,-0.50114733853697,,
Bcl2l1,3M,-0.4352623535910993,,
Bcl2l11,3M,-1.5847439768988654,,
Bcl2l12,3M,-1.0946786459760354,,
Bcl2l13,3M,-0.17555892666178785,,
Bcl2l15,3M,-0.2718657103125848,,
Bcl2l2,3M,-0.3256252403609281,,
Bcl3,3M,-0.8210721496378852,,
Bcl6,3M,0.031617313932265745,,
Bcl6b,3M,0.28136536066579154,,
Bcl7a,3M,-0.9857943167261851,,
Bcl7b,3M,-0.16599264654395718,,
Bcl7c,3M,-0.1427620811235002,,
Bcl9,3M,-0.4407478240290139,,
Bcl9l,3M,-0.1621791123276104,,
Bclaf1,3M,-0.9245416427877942,,
Bco2,3M,-0.515107240734741,,
Bcor,3M,-0.16026091236739148,,
Bcorl1,3M,-0.20446314265545595,,
Bcr,3M,-0.08575105530920268,,
Bcs1l,3M,-0.2542606140395751,,
Bdh1,3M,0.07095127107288945,,
Bdh2,3M,-0.5775815866039045,,
Bdkrb2,3M,-1.2138160380384382,,
Bdnf,3M,-0.2613161121975818,,
Bdp1,3M,-0.4403221840772087,,
Bean1,3M,-0.13478061289193732,,
Becn1,3M,-0.4413968055480897,,
Begain,3M,-0.27800450796777554,,
Bend3,3M,-0.8406701109848234,,
Bend4,3M,-0.11939842151099,,
Bend5,3M,-0.9246794882878433,,
Bend6,3M,-0.6750206461103136,,
Bend7,3M,-1.2218813176853973,,
Best1,3M,-0.5052526363302441,,
Best3,3M,-0.7843464704687202,,
Bet1,3M,-0.9532821299445411,,
Bet1l,3M,-0.24116974717981599,,
Bex1,3M,-0.3684690963832846,,
Bex2,3M,-0.3931987169058271,,
Bex4,3M,-0.7058744779082229,,
Bfar,3M,-0.49945606737204074,,
Bfsp1,3M,-2.428709774300427,,
Bfsp2,3M,-0.04808703341222742,,
Bglap3,3M,1.18277912961738,,
Bgn,3M,-0.41624234555549045,,
Bhlha9,3M,-0.4679390533914969,,
Bhlhb9,3M,0.02707446649868217,,
Bhlhe22,3M,-0.1705793300423526,,
Bhlhe40,3M,-0.04776501878248496,,
Bhlhe41,3M,-0.24688925147053276,,
Bhmt2,3M,-1.7105875858534518,,
Bicc1,3M,-1.051089691759497,,
Bicd1,3M,-0.7717550168457787,,
Bicd2,3M,-0.11044534857806632,,
Bid,3M,-0.4866094996534507,,
Bin1,3M,-0.3015064940222292,,
Bin2,3M,-0.3788813776183497,,
Bin3,3M,-0.6862076988467916,,
Birc2,3M,-0.6272995333559344,,
Birc3,3M,-0.7055090091544249,,
Birc5,3M,-1.1224681830503584,,
Birc6,3M,-0.01192117503587653,,
Birc7,3M,-0.4919800072515197,,
Bivm,3M,-0.3529662276152141,,
Blcap,3M,-0.21275922415483528,,
Blm,3M,-1.0733903638115336,,
Blmh,3M,-0.5080991595041144,,
Blnk,3M,-0.3378893824622633,,
Bloc1s1,3M,-0.08798274200294287,,
Bloc1s2,3M,-0.17124573268055965,,
Bloc1s2-ps,3M,0.013843830155727765,,
Bloc1s3,3M,-0.20239799835613503,,
Bloc1s4,3M,-0.18371870409536228,,
Bloc1s5,3M,-0.4990942579129607,,
Bloc1s6,3M,-0.13948460456145373,,
Blvra,3M,-0.26539430374918904,,
Blvrb,3M,0.18087182139708613,,
Blzf1,3M,-0.6116675698421492,,
Bmf,3M,-0.22687316167826665,,
Bmi1,3M,-0.5675329847618809,,
Bmp1,3M,-0.5897830129554062,,
Bmp2,3M,-1.0624611222884264,,
Bmp2k,3M,-0.5973122523983463,,
Bmp3,3M,-0.47239172089196657,,
Bmp4,3M,-0.5635959480905477,,
Bmp5,3M,-0.013523880137686461,,
Bmp6,3M,-0.7835460003049093,,
Bmp7,3M,-0.6083900783570426,,
Bmp8b,3M,-1.1609640474436809,,
Bmper,3M,0.04670912591979981,,
Bmpr1a,3M,-0.46129042950283683,,
Bmpr1b,3M,-0.3968973637190434,,
Bmpr2,3M,-0.41692971096020415,,
Bms1,3M,-0.769283129851658,,
Bmx,3M,-1.0189230878285178,,
Bmyc,3M,-0.058486318284034056,,
Bnip1,3M,-0.8138433073855671,,
Bnip2,3M,-0.4623000887295934,,
Bnip3,3M,-0.39358540450340307,,
Bnip3l,3M,-0.5268578741403083,,
Bnip3l-ps,3M,-0.6637161501348157,,
Boc,3M,-0.49396981554568065,,
Bod1,3M,-0.11692044996991058,,
Bod1l,3M,-0.5061684087561726,,
Bok,3M,-0.21584792028262356,,
Bola1,3M,0.43271243954369165,,
Bola2,3M,0.09093462054366519,,
Bola3,3M,0.0006832025183740598,,
Bop1,3M,-0.04948607403917116,,
Bora,3M,-1.0096508246541571,,
Borcs5,3M,-0.2523734729954068,,
Borcs6,3M,-0.06976034713155954,,
Borcs7,3M,-0.6563529648114104,,
Borcs8,3M,-0.055135162279631444,,
Bpgm,3M,-0.42652080480130294,,
Bphl,3M,-0.23954404694328701,,
Bpnt1,3M,-0.1823929565150113,,
Bptf,3M,-0.19251931131544886,,
Braf,3M,-0.4855910263648031,,
Brap,3M,-0.1987008501504679,,
Brat1,3M,-0.6706649385439398,,
Brca1,3M,-0.20205643353287428,,
Brca2,3M,-1.062440026983908,,
Brcc3,3M,-0.6599200139579713,,
Brd1,3M,-0.36699565041887716,,
Brd2,3M,-0.27070614297292117,,
Brd3,3M,-0.22036686632658586,,
Brd4,3M,-0.2810278362458831,,
Brd7,3M,-0.5496679222480125,,
Brd8,3M,-0.5350311979028426,,
Brd9,3M,-0.5382891513456709,,
Brdt,3M,-0.4470715902657201,,
Bre,3M,-0.25945143908884205,,
Brf1,3M,-0.2728193348816479,,
Brf2,3M,0.09999409985346652,,
Bri3,3M,0.06962609655220575,,
Bri3bp,3M,-0.3714538532326479,,
Bricd5,3M,0.360478151116145,,
Brinp1,3M,-0.28300868369439414,,
Brinp2,3M,0.6284755225275891,,
Brinp3,3M,-0.6353457489724148,,
Brip1os,3M,-0.7774370642036477,,
Brix1,3M,-0.6048413546655107,,
Brk1,3M,-0.22604056875552558,,
Brms1,3M,-0.20381300416983805,,
Brms1l,3M,-0.3192767110575687,,
Brox,3M,0.02931175888357629,,
Brpf1,3M,-0.17697044845854748,,
Brpf3,3M,-0.4618561772182783,,
Brsk1,3M,-0.1408959759722883,,
Brsk2,3M,-0.1858746461665941,,
Brwd1,3M,-0.2969884274215442,,
Brwd3,3M,-0.416598723626068,,
Bscl2,3M,-0.24257798439538725,,
Bsdc1,3M,-0.2843251597329868,,
Bsg,3M,0.009714281983667306,,
Bsn,3M,-0.11815470387183069,,
Bspry,3M,-0.41597553299412127,,
Bst1,3M,0.25448047699931564,,
Bst2,3M,-0.1239592633699802,,
Btaf1,3M,-0.32086102859367216,,
Btbd1,3M,-0.3806481893131526,,
Btbd10,3M,-0.5506375911329897,,
Btbd11,3M,-0.5258346756812671,,
Btbd16,3M,-0.6280759445851913,,
Btbd17,3M,-0.07600704196565378,,
Btbd19,3M,-0.38821611675650214,,
Btbd2,3M,-0.03673757377289455,,
Btbd3,3M,-0.16578037290618752,,
Btbd6,3M,-0.10029962979134055,,
Btbd7,3M,0.04323802080734218,,
Btbd8,3M,-0.048955004835188554,,
Btbd9,3M,-0.07865459087792459,,
Btc,3M,-1.3625421743270825,,
Btd,3M,-0.28746971602992133,,
Btf3,3M,-0.35149204585399474,,
Btf3l4,3M,-0.5609586459645204,,
Btg1,3M,-0.2818744308433736,,
Btg2,3M,0.07205945585904949,,
Btg3,3M,-0.5779292411882349,,
Btk,3M,-0.4512223415339758,,
Btla,3M,-0.6308904890142535,,
Btn2a2,3M,-1.5887976372547779,,
Btrc,3M,-0.3136044708275705,,
Bub1b,3M,-0.27267039996494713,,
Bub3,3M,-0.10546391374365349,,
Bud13,3M,-0.21004925305224287,,
Bud31,3M,-0.007778285733886392,,
Bves,3M,-0.37141268003443084,,
Bvht,3M,0.6761378836681953,,
Bysl,3M,-0.17606426841777711,,
Bzrap1,3M,-0.6182936881553669,,
Bzw1,3M,0.008203137907186075,,
Bzw2,3M,-0.2769574464877014,,
C030005K06Rik,3M,-1.2923931844926706,,
C030013D06Rik,3M,0.1509826105900327,,
C030014I23Rik,3M,-0.4561360979081197,,
C030018K13Rik,3M,-0.1571241989613208,,
C030034I22Rik,3M,-0.9687282919440374,,
C030037D09Rik,3M,-0.42457247780637086,,
C030039L03Rik,3M,-0.5978425869199642,,
C030048H21Rik,3M,-0.9701027415120942,,
C130013H08Rik,3M,-0.30044254125020053,,
C130023A14Rik,3M,-1.2013939877363704,,
C130026L21Rik,3M,-0.6842764831784569,,
C130036L24Rik,3M,-0.14371529751570122,,
C130046K22Rik,3M,-0.16451531334685576,,
C130050O18Rik,3M,0.06575860145844858,,
C130060C02Rik,3M,-0.7872497906469413,,
C130071C03Rik,3M,-0.5532855101753569,,
C130074G19Rik,3M,-0.33571701066850146,,
C1d,3M,-0.618425276195449,,
C1galt1,3M,-0.44668018464780523,,
C1galt1c1,3M,-0.11993204236611454,,
C1qa,3M,-0.29341322286539473,,
C1qb,3M,-0.17803769708308614,,
C1qbp,3M,-0.5629876855079807,,
C1qc,3M,-0.14692353153917814,,
C1ql1,3M,-0.39145521808942974,,
C1ql2,3M,-0.2379514919281558,,
C1ql3,3M,-0.27552858208283304,,
C1qtnf1,3M,-0.9665837459893858,,
C1qtnf2,3M,-0.6995230001821588,,
C1qtnf4,3M,-0.18968878338613138,,
C1qtnf5,3M,-0.8322190774287046,,
C1qtnf6,3M,0.062164600669465386,,
C1qtnf7,3M,-1.2934192840758554,,
C1qtnf9,3M,-0.09676548165441456,,
C1ra,3M,-0.41667232418068245,,
C1rl,3M,0.546256392217991,,
C1s1,3M,-1.4161837298626607,,
C1s2,3M,-1.0285456123788292,,
C2,3M,-1.194214953733812,,
C230004F18Rik,3M,-0.3165726245230447,,
C230012O17Rik,3M,-0.27406513537951316,,
C230014O12Rik,3M,-0.5678555478316283,,
C230021G24Rik,3M,-0.3070126314979378,,
C230034O21Rik,3M,-0.024961068487823646,,
C230035I16Rik,3M,0.0020009348657827886,,
C230037L18Rik,3M,-1.1438902732892586,,
C230062I16Rik,3M,-1.2778402772369262,,
C230096K16Rik,3M,-0.7353806200879416,,
C2cd2,3M,-0.29673721534707376,,
C2cd2l,3M,-0.35556767249352106,,
C2cd3,3M,-0.08128169459462065,,
C2cd4a,3M,-0.010805701467125672,,
C2cd4b,3M,0.2709426124880423,,
C2cd4c,3M,-0.620865199841143,,
C2cd4d,3M,0.6380810639217351,,
C2cd5,3M,-0.4719284354758351,,
C3,3M,-0.5397896800875133,,
C330006A16Rik,3M,-0.09163475395138754,,
C330007P06Rik,3M,-0.7755370729701099,,
C330013E15Rik,3M,-0.2713414751036902,,
C330013J21Rik,3M,-0.3667937806535049,,
C330018A13Rik,3M,-0.3333559334312981,,
C330018D20Rik,3M,-0.7635154974111922,,
C330027C09Rik,3M,-0.9868552399688397,,
C3ar1,3M,-0.6574507483364771,,
C4a,3M,-0.493883430048081,,
C4b,3M,-1.052613806124242,,
C4bp,3M,-0.6007662144031922,,
C530005A16Rik,3M,-0.502163348960921,,
C530008M17Rik,3M,-0.4586018092312827,,
C530025M09Rik,3M,0.7414460711655217,,
C530050E15Rik,3M,-1.0589729051616912,,
C5ar1,3M,1.035007612944744,,
C5ar2,3M,0.21652327854760411,,
C630043F03Rik,3M,-0.14192063973263735,,
C730034F03Rik,3M,-1.2014967052272714,,
C77080,3M,-0.5883569500459105,,
C77370,3M,-0.6771686700986308,,
C79130,3M,0.29776381729185264,,
C87436,3M,-0.2570948609673529,,
C8g,3M,0.4397749383625964,,
C920006O11Rik,3M,-0.40989600353462396,,
C920021L13Rik,3M,-0.6506234633412911,,
C920025E04Rik,3M,0.4296784724024958,,
CAAA01147332.1,3M,-0.717005593096613,,
CH25-625A20.2,3M,0.20927556636291422,,
CK137956,3M,-0.41511612051810287,,
Caap1,3M,-0.6178427873091561,,
Cab39,3M,-0.44522937462655854,,
Cab39l,3M,-0.43412514974037997,,
Cabin1,3M,-0.4019648724550091,,
Cables1,3M,0.30059152467877226,,
Cables2,3M,-0.46903682530394164,,
Cabp1,3M,-0.303813537282009,,
Cabp7,3M,-0.056984501725448666,,
Cabyr,3M,-1.5070250780044505,,
Cacfd1,3M,-0.3098208118856487,,
Cachd1,3M,0.00932658615698223,,
Cacna1a,3M,-0.19080596485824763,,
Cacna1b,3M,-0.4401514930099033,,
Cacna1c,3M,-0.08409099436236112,,
Cacna1d,3M,-0.37466781986332975,,
Cacna1e,3M,-0.12284906999847323,,
Cacna1g,3M,-0.20876253964880043,,
Cacna1h,3M,-0.6529771997082836,,
Cacna1i,3M,-0.17705257999880786,,
Cacna1s,3M,0.14064867192317543,,
Cacna2d1,3M,-1.274036198165824,,
Cacna2d2,3M,-0.7902555138972129,,
Cacna2d3,3M,-0.3127363835255714,,
Cacna2d4,3M,0.32465175516318556,,
Cacnb1,3M,-0.08991295955756762,,
Cacnb2,3M,-0.46994485798405705,,
Cacnb3,3M,-0.17399039794448434,,
Cacnb4,3M,-0.13176581299621049,,
Cacng2,3M,-0.5551119878103368,,
Cacng3,3M,-0.13498074984842745,,
Cacng4,3M,-0.3842321376271691,,
Cacng5,3M,-0.5504672740145571,,
Cacng6,3M,0.058335680224248065,,
Cacng7,3M,-0.16946179845966647,,
Cacng8,3M,-0.3467627224114658,,
Cactin,3M,-0.17844894938974676,,
Cacul1,3M,-0.314161709003157,,
Cacybp,3M,-0.43383347288123275,,
Cad,3M,-0.26303660313016763,,
Cadm1,3M,-0.4141469037819938,,
Cadm2,3M,-0.5598448080293341,,
Cadm3,3M,-0.20996255770482009,,
Cadm4,3M,-0.15628402102399086,,
Cadps,3M,-0.43346698417671803,,
Cadps2,3M,-0.3871387046908783,,
Cage1,3M,-0.7095682596124968,,
Calb1,3M,-0.4054736032022408,,
Calb2,3M,-0.9623013138835201,,
Calca,3M,0.2922350198325123,,
Calcoco1,3M,-0.3187708584570039,,
Calcrl,3M,-1.5722969300331249,,
Cald1,3M,-0.8474994916089678,,
Calhm2,3M,0.18647281556021333,,
Calm1,3M,-0.18760087443103934,,
Calm2,3M,-0.2654808980701375,,
Calm3,3M,0.014982998225624655,,
Calml4,3M,-0.5592746396167971,,
Caln1,3M,-0.4117151315099914,,
Calr,3M,0.0742563542913377,,
Calr3,3M,0.3734021202474249,,
Calr4,3M,0.43124823812503266,,
Calu,3M,-0.20989481376064667,,
Caly,3M,0.0778851373297833,,
Camk1,3M,-0.4772379498196955,,
Camk1d,3M,-0.3229803683648296,,
Camk1g,3M,-0.16843128716233124,,
Camk2a,3M,-0.07011255483458712,,
Camk2b,3M,-0.44626531640740374,,
Camk2d,3M,-0.8032787915708379,,
Camk2g,3M,-0.14521007678190756,,
Camk2n1,3M,-0.2874213242935042,,
Camk2n2,3M,-0.0981594308574234,,
Camk4,3M,-0.4334443464022666,,
Camkk1,3M,0.23214236730555626,,
Camkk2,3M,-0.26233296759708224,,
Camkmt,3M,-0.5175214808355255,,
Camkv,3M,-0.20616334088109767,,
Caml,3M,-0.4654449462075707,,
Camsap1,3M,-0.26149706993381194,,
Camsap2,3M,-0.40980564800515573,,
Camsap3,3M,-0.2860882588729403,,
Camta1,3M,-0.4178662933323647,,
Camta2,3M,-0.14300950308782134,,
Cand1,3M,-0.36866593055084707,,
Cand2,3M,-0.43248082532256316,,
